| time start | time end | open | high | low | close | volume | efficiency_ratio_10_close | market_dimension_10_low_high | fractal_dimension_10_low_high | stoch_10_low_high_close | cmf_20_low_high_close_volume |
| 2024-04-07 18:00:00 | 2024-04-08 00:00:00 | 3384.01 | 3459.94 | 3368.00 | 3454.20 | 64876.73 | 0.781517 | 0.146324 | 1.136643 | 0.477035 | 0.048182 |
| 2024-04-08 00:00:00 | 2024-04-08 06:00:00 | 3457.27 | 3457.27 | 3406.36 | 3428.61 | 47047.00 | 0.549569 | 0.252483 | 1.433966 | 0.297663 | 0.007719 |
| 2024-04-08 06:00:00 | 2024-04-08 12:00:00 | 3428.60 | 3640.44 | 3421.12 | 3633.07 | 215047.78 | 0.765299 | 0.115635 | 1.184795 | 0.477919 | 0.148404 |
| 2024-04-08 12:00:00 | 2024-04-08 18:00:00 | 3638.47 | 3677.00 | 3612.00 | 3668.20 | 150584.49 | 0.812289 | 0.102793 | 1.170490 | 0.475797 | 0.223037 |
| 2024-04-08 18:00:00 | 2024-04-09 00:00:00 | 3671.38 | 3730.71 | 3668.19 | 3694.61 | 84135.71 | 0.819282 | 0.084848 | 1.169422 | 0.413494 | 0.216165 |
| 2024-04-09 00:00:00 | 2024-04-09 06:00:00 | 3694.60 | 3727.34 | 3665.25 | 3692.36 | 81700.65 | 0.805090 | 0.100434 | 1.184050 | 0.402608 | 0.205233 |
| 2024-04-09 06:00:00 | 2024-04-09 12:00:00 | 3689.01 | 3696.34 | 3580.57 | 3632.85 | 141636.88 | 0.536064 | 0.119942 | 1.138035 | 0.246890 | 0.170203 |
| 2024-04-09 12:00:00 | 2024-04-09 18:00:00 | 3635.27 | 3643.37 | 3450.46 | 3504.20 | 177963.15 | 0.205783 | 0.172976 | 1.607654 | -0.124493 | 0.073216 |
| 2024-04-09 18:00:00 | 2024-04-10 00:00:00 | 3499.21 | 3526.63 | 3485.82 | 3506.40 | 56321.89 | 0.217122 | 0.178049 | 1.700063 | -0.118428 | 0.106810 |
| 2024-04-10 00:00:00 | 2024-04-10 06:00:00 | 3502.52 | 3541.71 | 3465.64 | 3533.34 | 79107.90 | 0.154831 | 0.188283 | 1.818331 | -0.044153 | 0.163954 |
| 2024-04-10 06:00:00 | 2024-04-10 12:00:00 | 3532.20 | 3554.19 | 3493.07 | 3521.33 | 71263.51 | 0.186349 | 0.213134 | 1.813993 | -0.145537 | 0.201318 |
| 2024-04-10 12:00:00 | 2024-04-10 18:00:00 | 3521.20 | 3547.49 | 3411.82 | 3517.95 | 171857.53 | -0.388289 | 0.248219 | 1.762943 | -0.167190 | 0.203231 |
| 2024-04-10 18:00:00 | 2024-04-11 00:00:00 | 3510.00 | 3562.95 | 3478.42 | 3545.64 | 67270.93 | -0.424024 | 0.201254 | 1.435901 | -0.080357 | 0.232040 |
| 2024-04-11 00:00:00 | 2024-04-11 06:00:00 | 3540.50 | 3581.86 | 3524.27 | 3563.21 | 54862.08 | -0.468951 | 0.198672 | 1.497796 | -0.025260 | 0.233775 |
| 2024-04-11 06:00:00 | 2024-04-11 12:00:00 | 3561.95 | 3618.30 | 3514.57 | 3522.89 | 99529.84 | -0.532472 | 0.216493 | 1.615367 | -0.147979 | 0.192443 |
| 2024-04-11 12:00:00 | 2024-04-11 18:00:00 | 3526.08 | 3575.00 | 3474.52 | 3511.92 | 141759.13 | -0.448337 | 0.267179 | 1.668942 | -0.148180 | 0.160329 |
| 2024-04-11 18:00:00 | 2024-04-12 00:00:00 | 3513.23 | 3532.25 | 3490.63 | 3502.52 | 41866.38 | -0.011164 | 0.318136 | 1.696836 | -0.108292 | 0.168732 |
| 2024-04-12 00:00:00 | 2024-04-12 06:00:00 | 3501.40 | 3552.40 | 3501.34 | 3542.16 | 46622.52 | 0.190294 | 0.293921 | 1.514272 | 0.131247 | 0.167339 |
| 2024-04-12 06:00:00 | 2024-04-12 12:00:00 | 3541.63 | 3543.14 | 3507.95 | 3532.22 | 79326.33 | -0.006553 | 0.290897 | 1.603936 | 0.083107 | 0.176873 |
| 2024-04-12 12:00:00 | 2024-04-12 18:00:00 | 3532.23 | 3532.48 | 3296.00 | 3325.39 | 215967.06 | -0.535736 | 0.201734 | 1.591007 | -0.408812 | 0.103520 |
| 2024-04-12 18:00:00 | 2024-04-13 00:00:00 | 3325.40 | 3341.80 | 3100.00 | 3237.42 | 355407.43 | -0.622943 | 0.122162 | 1.346228 | -0.234864 | 0.087428 |
| 2024-04-13 00:00:00 | 2024-04-13 06:00:00 | 3237.43 | 3265.00 | 3141.60 | 3247.80 | 175680.75 | -0.687820 | 0.119532 | 1.201960 | -0.214837 | 0.135828 |
| 2024-04-13 06:00:00 | 2024-04-13 12:00:00 | 3249.19 | 3301.90 | 3246.32 | 3268.20 | 74768.11 | -0.676862 | 0.113326 | 1.179376 | -0.175478 | 0.052436 |
| 2024-04-13 12:00:00 | 2024-04-13 18:00:00 | 3267.69 | 3296.83 | 3189.23 | 3194.01 | 133055.34 | -0.700162 | 0.124046 | 1.152932 | -0.318619 | -0.045485 |
| 2024-04-13 18:00:00 | 2024-04-14 00:00:00 | 3200.95 | 3237.92 | 2852.00 | 3007.01 | 611580.79 | -0.781897 | 0.100834 | 1.088613 | -0.285602 | -0.074421 |
| 2024-04-14 00:00:00 | 2024-04-14 06:00:00 | 2999.37 | 3079.07 | 2906.73 | 3073.10 | 231177.35 | -0.611326 | 0.119073 | 1.365428 | -0.184323 | 0.003755 |
| 2024-04-14 06:00:00 | 2024-04-14 12:00:00 | 3070.50 | 3102.15 | 3008.86 | 3027.00 | 151393.63 | -0.726703 | 0.127270 | 1.365428 | -0.250143 | -0.022206 |
| 2024-04-14 12:00:00 | 2024-04-14 18:00:00 | 3028.56 | 3101.27 | 2980.00 | 3051.58 | 214080.02 | -0.664289 | 0.141751 | 1.361533 | -0.211231 | 0.016277 |
| 2024-04-14 18:00:00 | 2024-04-15 00:00:00 | 3055.86 | 3174.23 | 3039.00 | 3155.11 | 141253.47 | -0.274538 | 0.162047 | 1.266253 | -0.054564 | 0.047769 |
| 2024-04-15 00:00:00 | 2024-04-15 06:00:00 | 3144.40 | 3161.02 | 3100.00 | 3157.79 | 105487.73 | -0.148855 | 0.228585 | 1.628672 | 0.124316 | 0.057617 |
| 2024-04-15 06:00:00 | 2024-04-15 12:00:00 | 3156.55 | 3277.85 | 3156.55 | 3229.64 | 149790.58 | -0.030449 | 0.228952 | 1.732952 | 0.339386 | 0.067291 |
| 2024-04-15 12:00:00 | 2024-04-15 18:00:00 | 3231.05 | 3246.03 | 3088.93 | 3115.61 | 204729.51 | -0.221129 | 0.237275 | 1.732952 | 0.085931 | -0.003841 |
| 2024-04-15 18:00:00 | 2024-04-16 00:00:00 | 3123.36 | 3128.44 | 3023.19 | 3102.00 | 145029.47 | -0.146171 | 0.253652 | 1.653050 | 0.062012 | 0.005865 |
| 2024-04-16 00:00:00 | 2024-04-16 06:00:00 | 3095.19 | 3120.59 | 2986.00 | 3047.10 | 151549.92 | 0.080604 | 0.276952 | 1.670450 | -0.041857 | -0.003889 |
| 2024-04-16 06:00:00 | 2024-04-16 12:00:00 | 3044.99 | 3128.01 | 3003.00 | 3093.31 | 140577.55 | 0.042325 | 0.256066 | 1.591865 | 0.002748 | 0.037768 |
| 2024-04-16 12:00:00 | 2024-04-16 18:00:00 | 3086.65 | 3095.37 | 2995.00 | 3043.26 | 168153.91 | 0.033774 | 0.319542 | 1.905369 | -0.287611 | 0.045904 |
| 2024-04-16 18:00:00 | 2024-04-17 00:00:00 | 3039.46 | 3118.24 | 3035.46 | 3084.21 | 65794.58 | 0.065547 | 0.315621 | 1.563868 | -0.150126 | 0.053920 |
| 2024-04-17 00:00:00 | 2024-04-17 06:00:00 | 3083.39 | 3123.75 | 3068.39 | 3089.53 | 74294.88 | -0.164114 | 0.299301 | 1.442712 | -0.145263 | 0.040833 |
| 2024-04-17 06:00:00 | 2024-04-17 12:00:00 | 3091.39 | 3098.73 | 3037.65 | 3040.19 | 69655.26 | -0.263524 | 0.271072 | 1.541760 | -0.314323 | 0.014695 |
| 2024-04-17 12:00:00 | 2024-04-17 18:00:00 | 3042.77 | 3063.65 | 2914.47 | 3002.35 | 255738.16 | -0.551340 | 0.222797 | 1.463706 | -0.258159 | 0.071964 |
| 2024-04-17 18:00:00 | 2024-04-18 00:00:00 | 3003.78 | 3043.73 | 2964.35 | 2985.41 | 92240.94 | -0.413124 | 0.240794 | 1.501271 | -0.286042 | 0.050235 |
| 2024-04-18 00:00:00 | 2024-04-18 06:00:00 | 2986.36 | 3035.08 | 2950.98 | 2984.11 | 85025.31 | -0.389268 | 0.396281 | 1.717019 | -0.174533 | 0.007303 |
| 2024-04-18 06:00:00 | 2024-04-18 12:00:00 | 2989.18 | 3065.56 | 2954.01 | 3046.45 | 111788.55 | -0.002095 | 0.400581 | 1.611560 | 0.118057 | 0.034289 |
| 2024-04-18 12:00:00 | 2024-04-18 18:00:00 | 3046.04 | 3094.40 | 2985.69 | 3037.61 | 142952.14 | -0.204089 | 0.387115 | 1.551379 | 0.076661 | 0.068854 |
| 2024-04-18 18:00:00 | 2024-04-19 00:00:00 | 3036.96 | 3080.82 | 3018.20 | 3064.40 | 49261.70 | 0.084675 | 0.364132 | 1.753007 | 0.216408 | 0.135192 |
| 2024-04-19 00:00:00 | 2024-04-19 06:00:00 | 3061.25 | 3070.24 | 2865.18 | 3000.81 | 245673.47 | -0.306280 | 0.318525 | 1.762022 | 0.024539 | 0.085342 |
| 2024-04-19 06:00:00 | 2024-04-19 12:00:00 | 3000.99 | 3128.89 | 2989.57 | 3102.60 | 173264.46 | 0.035442 | 0.333974 | 1.842858 | 0.400308 | 0.156591 |
| 2024-04-19 12:00:00 | 2024-04-19 18:00:00 | 3105.17 | 3121.00 | 3029.72 | 3080.46 | 114352.67 | 0.117897 | 0.349108 | 1.764450 | 0.316352 | 0.152776 |
| 2024-04-19 18:00:00 | 2024-04-20 00:00:00 | 3074.31 | 3107.94 | 3020.63 | 3056.45 | 74551.64 | 0.165070 | 0.360160 | 1.750437 | 0.225304 | 0.112889 |
| 2024-04-20 00:00:00 | 2024-04-20 06:00:00 | 3058.38 | 3070.80 | 3018.75 | 3063.41 | 56092.20 | 0.245469 | 0.319235 | 1.626537 | 0.251697 | 0.093991 |
| 2024-04-20 06:00:00 | 2024-04-20 12:00:00 | 3061.46 | 3071.03 | 3029.99 | 3047.38 | 45488.83 | 0.190291 | 0.303081 | 1.482868 | 0.190910 | 0.082694 |
| 2024-04-20 12:00:00 | 2024-04-20 18:00:00 | 3048.94 | 3166.46 | 3040.34 | 3154.28 | 84278.75 | 0.285984 | 0.266928 | 1.449507 | 0.459573 | 0.173561 |
| 2024-04-20 18:00:00 | 2024-04-21 00:00:00 | 3158.69 | 3171.88 | 3127.00 | 3155.79 | 56731.17 | 0.319647 | 0.236094 | 1.442665 | 0.447539 | 0.155495 |
| 2024-04-21 00:00:00 | 2024-04-21 06:00:00 | 3153.65 | 3197.18 | 3126.87 | 3176.40 | 66096.50 | 0.308082 | 0.196784 | 1.413320 | 0.437410 | 0.180479 |
| 2024-04-21 06:00:00 | 2024-04-21 12:00:00 | 3177.20 | 3191.22 | 3153.66 | 3168.81 | 55968.15 | 0.546270 | 0.188397 | 1.376170 | 0.414549 | 0.152654 |
| 2024-04-21 12:00:00 | 2024-04-21 18:00:00 | 3168.05 | 3176.70 | 3116.49 | 3148.51 | 62240.19 | 0.203096 | 0.290325 | 1.512500 | 0.265570 | 0.166067 |
| 2024-04-21 18:00:00 | 2024-04-22 00:00:00 | 3148.99 | 3169.57 | 3129.82 | 3147.66 | 35649.30 | 0.328189 | 0.293972 | 1.356204 | 0.222468 | 0.160766 |
| 2024-04-22 00:00:00 | 2024-04-22 06:00:00 | 3149.05 | 3231.29 | 3129.15 | 3227.66 | 94400.61 | 0.656606 | 0.234638 | 1.334121 | 0.482920 | 0.212510 |
| 2024-04-22 06:00:00 | 2024-04-22 12:00:00 | 3225.59 | 3235.00 | 3187.99 | 3194.55 | 68825.16 | 0.457094 | 0.208000 | 1.457471 | 0.312948 | 0.219829 |
| 2024-04-22 12:00:00 | 2024-04-22 18:00:00 | 3192.84 | 3216.99 | 3166.80 | 3199.07 | 80254.10 | 0.550820 | 0.224488 | 1.478806 | 0.324741 | 0.228717 |
| 2024-04-22 18:00:00 | 2024-04-23 00:00:00 | 3199.32 | 3224.20 | 3175.75 | 3200.19 | 47388.90 | 0.270680 | 0.246561 | 1.432405 | 0.321175 | 0.259555 |
| 2024-04-23 00:00:00 | 2024-04-23 06:00:00 | 3200.80 | 3223.36 | 3168.52 | 3184.99 | 48056.93 | 0.159302 | 0.409557 | 1.654476 | 0.078010 | 0.264482 |
