#{"t_start": 1720183358.0410326, "env_id": "None"}
r,l,t
-0.150649,128,405.80176
0.153121,128,406.354807
4.72549,128,406.964307
-1.10681,128,407.554643
0.29931,128,408.183625
-0.123388,128,408.699897
-0.415089,128,409.33423
-6.834462,128,409.870644
-0.02346,128,410.465738
0.310827,128,411.023448
-0.423584,128,411.582282
-0.173182,128,412.106359
-0.19511,128,412.647969
-0.282834,128,413.208539
-9.856752,128,413.744029
-4.230036,128,414.270358
-0.274951,128,414.795187
-0.257891,128,415.310686
-0.310387,128,415.851422
-0.352994,128,416.39095
-0.243441,128,416.909703
-12.1596,128,417.501065
-23.8695,128,418.148037
-15.793048,128,418.658009
-0.037792,128,419.195786
-1.047859,128,419.741554
-7.082691,128,420.255589
-40.929772,128,420.788445
-35.499233,128,421.331703
-0.835516,128,421.892519
-0.651001,128,422.395818
-0.070758,128,422.908251
-0.113853,128,423.410573
-0.1873,128,423.92299
-56.35906,128,424.462293
-1.652237,128,425.001351
-3.81746,128,425.554659
-7.494158,128,426.056092
-1.147319,128,426.573582
-2.403571,128,427.122343
-9.283958,128,427.661326
-2.464819,128,428.190071
-5.661901,128,428.764613
-0.214561,128,429.309846
-0.519494,128,429.829726
-0.818176,128,430.339946
-0.713919,128,430.851256
-20.992293,128,431.360274
-1.762013,128,431.881187
-1.715114,128,432.425531
-0.041101,128,432.931248
-2.3051,128,433.461138
-1.577727,128,433.995162
-0.779436,128,434.50077
-0.389035,128,435.067822
0.027242,128,435.690009
-0.179262,128,436.220374
-0.241376,128,436.735697
-0.116646,128,437.3097
-0.448634,128,437.863408
-2.2032,128,438.381315
0.037534,128,438.92908
-0.017274,128,439.465481
-4.057789,128,439.973644
-0.059933,128,440.48799
-0.15792,128,441.020613
-0.207717,128,441.561393
-6.646096,128,442.082324
-0.629692,128,442.593347
-0.066046,128,443.113657
-0.167409,128,443.737062
-0.174238,128,444.370294
-3.653473,128,444.903808
-7.44104,128,445.423378
-5.162225,128,445.963098
-2.109124,128,446.493673
-1.790228,128,447.051164
-9.303891,128,447.729295
-0.945496,128,448.263235
-4.54865,128,448.772328
