#{"t_start": 1720019115.5536294, "env_id": "None"}
r,l,t
-0.10732,128,660.64927
-0.147793,128,661.685787
-0.01143,128,662.753416
-0.369122,128,663.777781
-6.186707,128,664.720974
-0.734978,128,665.670838
-1.310985,128,666.647741
-1.176872,128,667.526286
-1.782533,128,668.452131
-2.259455,128,669.429607
-1.557033,128,670.417586
-1.044622,128,671.337604
-4.475052,128,672.333752
-0.957886,128,673.338135
-1.380827,128,674.404149
-1.926203,128,675.499129
-1.242101,128,676.730723
-1.161781,128,677.691534
-1.122776,128,678.678488
-0.185763,128,679.674106
-2.159193,128,680.600427
-1.356657,128,681.677007
-2.314451,128,682.680046
-0.476338,128,683.701828
-2.380119,128,684.779292
-0.592831,128,685.795531
-1.278161,128,686.721712
-0.52977,128,687.673349
-1.300754,128,688.604712
-0.086372,128,689.584235
-1.613476,128,690.544576
-0.198054,128,691.564189
-0.093045,128,692.545943
-2.201638,128,693.489981
-1.5962,128,694.535668
-0.085105,128,695.483528
-0.111791,128,696.680836
-1.128913,128,697.718237
-3.610638,128,698.69306
-1.050026,128,699.65742
-0.423882,128,700.702433
-0.08777,128,701.759521
-0.04672,128,702.789502
-1.668053,128,703.782852
-3.498816,128,704.918465
-3.03463,128,706.069155
-0.274861,128,707.127824
-0.152391,128,708.244429
-0.134123,128,709.374761
-0.126364,128,710.568541
-0.453372,128,711.990215
-0.119186,128,713.114524
-0.721114,128,714.293271
-0.741579,128,715.345251
-0.15907,128,716.478489
-2.139322,128,717.504121
-0.656975,128,718.592907
-0.504029,128,719.61261
-0.577234,128,720.699953
-1.931575,128,721.867327
-0.175737,128,723.000256
-1.056731,128,724.095799
-4.382661,128,725.169425
-0.082554,128,726.212372
-0.855422,128,727.271831
-2.122551,128,728.25646
-0.394943,128,729.277891
-1.551587,128,730.398896
-0.675368,128,731.50039
-0.055065,128,732.518385
-5.568328,128,733.534019
-0.981425,128,734.546359
0.003695,128,735.64485
-1.892534,128,736.803368
-2.601592,128,737.828907
-1.896405,128,738.88595
-0.887214,128,739.922182
-2.735173,128,740.949701
-2.357204,128,741.99937
-1.833887,128,743.154546
-1.143758,128,744.226555
-2.11546,128,745.349359
-2.262992,128,746.390796
-0.067488,128,747.479218
-0.086162,128,748.450016
-2.729089,128,749.485141
-0.637052,128,750.476708
-0.142571,128,751.486817
-0.064784,128,752.610759
-0.073005,128,753.66183
-5.594465,128,754.674912
-0.705529,128,755.792973
-0.103633,128,756.871543
-1.124409,128,757.927809
-0.710749,128,758.930709
-0.048045,128,759.999057
-0.174227,128,761.018678
-0.124522,128,762.027757
-0.097879,128,763.069653
-0.290908,128,764.226282
-3.643728,128,765.409378
-0.138485,128,766.507985
-0.78192,128,767.68331
-0.79361,128,768.779244
-2.005391,128,769.965909
-1.306506,128,771.037049
-1.576899,128,772.311481
-6.621256,128,773.541808
-0.131388,128,774.728218
-0.9852,128,775.898383
-1.596415,128,777.061682
-0.383142,128,778.294992
-0.531097,128,779.397266
-4.511575,128,780.641692
-1.048692,128,781.840214
-1.475109,128,783.085419
-0.325253,128,784.329735
-0.494728,128,785.549489
-3.799581,128,786.766426
-3.349796,128,788.084293
-0.935605,128,789.380713
-1.357186,128,790.550832
-0.063509,128,791.839952
-0.203184,128,792.980049
-0.952069,128,794.159729
-1.121862,128,795.382172
-1.374921,128,796.650363
-3.41817,128,797.840759
-1.054663,128,799.078245
-0.272206,128,800.175508
-1.595008,128,801.347904
-1.600705,128,802.522532
-0.695726,128,803.545932
-0.552121,128,804.526332
-0.029218,128,805.646656
-1.719208,128,806.697637
-1.935539,128,807.788956
-0.87638,128,808.762951
-1.656952,128,809.904204
-0.651691,128,811.136193
-0.314128,128,812.355068
-2.244789,128,813.721906
