Date;Value
2013/12/12;1394.7764
2013/12/13;1396.0785
2013/12/16;1401.70066
2013/12/17;1399.92241
2013/12/18;1413.60051
2013/12/19;1426.84589
2013/12/20;1432.58644
2013/12/23;1438.06119
2013/12/24;1444.53342
2013/12/25;1444.51333
2013/12/26;1448.9906
2013/12/27;1447.11772
2013/12/30;1445.50562
2013/12/31;1453.19862
2014/01/01;1453.21348
2014/01/02;1451.97982
2014/01/03;1455.85545
2014/01/06;1447.74507
2014/01/07;1456.64247
2014/01/08;1459.84285
2014/01/09;1457.05909
2014/01/10;1455.79745
2014/01/13;1451.40331
2014/01/14;1452.51044
2014/01/15;1469.36684
2014/01/16;1467.53834
2014/01/17;1470.28996
2014/01/20;1469.19003
2014/01/21;1473.17701
2014/01/22;1473.81848
2014/01/23;1450.58244
2014/01/24;1422.55453
2014/01/27;1410.20908
2014/01/28;1416.75918
2014/01/29;1413.2218
2014/01/30;1424.80108
2014/01/31;1425.83196
2014/02/03;1399.60909
2014/02/04;1397.45419
2014/02/05;1397.10482
2014/02/06;1408.65756
2014/02/07;1423.11412
2014/02/10;1423.74364
2014/02/11;1436.11101
2014/02/12;1449.81239
2014/02/13;1444.81713
2014/02/14;1449.85895
2014/02/17;1451.97839
2014/02/18;1451.57975
2014/02/19;1447.26635
2014/02/20;1451.19483
2014/02/21;1452.2382
2014/02/24;1460.96505
2014/02/25;1460.64648
2014/02/26;1464.37044
2014/02/27;1466.89019
2014/02/28;1459.0813
2014/03/03;1445.05022
2014/03/04;1466.99634
2014/03/05;1469.10854
2014/03/06;1466.00129
2014/03/07;1459.49206
2014/03/10;1452.42181
2014/03/11;1450.58558
2014/03/12;1440.25208
2014/03/13;1426.93168
2014/03/14;1418.0895
2014/03/17;1428.77064
2014/03/18;1440.60693
2014/03/19;1434.97936
2014/03/20;1443.81404
2014/03/21;1443.76945
2014/03/24;1439.34983
2014/03/25;1448.34987
2014/03/26;1447.97822
2014/03/27;1454.0682
2014/03/28;1461.0643
2014/03/31;1468.98744
2014/04/01;1476.62901
2014/04/02;1483.1923
2014/04/03;1486.37019
2014/04/04;1482.15982
2014/04/07;1463.91867
2014/04/08;1463.07993
2014/04/09;1469.62995
2014/04/10;1449.70035
2014/04/11;1434.45608
2014/04/14;1446.21172
2014/04/15;1445.36204
2014/04/16;1461.86972
2014/04/17;1463.90753
2014/04/18;1464.95502
2014/04/21;1469.55911
2014/04/22;1477.72438
2014/04/23;1471.61133
2014/04/24;1474.30195
2014/04/25;1462.64756
2014/04/28;1463.3978
2014/04/29;1475.17039
2014/04/30;1473.84443
2014/05/01;1476.08242
2014/05/02;1476.37415
2014/05/05;1475.54405
2014/05/06;1465.35512
2014/05/07;1467.20389
2014/05/08;1476.62947
2014/05/09;1485.39501
2014/05/12;1496.3239
2014/05/13;1505.27118
2014/05/14;1504.48742
2014/05/15;1493.69003
2014/05/16;1496.83967
2014/05/19;1497.77291
2014/05/20;1493.49091
2014/05/21;1504.11607
2014/05/22;1511.35811
2014/05/23;1519.0148
2014/05/26;1520.90973
2014/05/27;1527.25225
2014/05/28;1529.00924
2014/05/29;1532.90294
2014/05/30;1529.30755
2014/06/02;1535.95183
2014/06/03;1534.54718
2014/06/04;1535.41312
2014/06/05;1543.02827
2014/06/06;1549.05356
2014/06/09;1556.26686
2014/06/10;1562.49797
2014/06/11;1560.88595
2014/06/12;1554.19818
2014/06/13;1557.38606
2014/06/16;1552.03411
2014/06/17;1556.05709
2014/06/18;1560.38385
2014/06/19;1563.0866
2014/06/20;1567.76244
2014/06/23;1564.78854
2014/06/24;1558.70559
2014/06/25;1554.00936
2014/06/26;1559.34318
2014/06/27;1556.3591
2014/06/30;1553.46122
2014/07/01;1564.02845
2014/07/02;1570.16626
2014/07/03;1581.4265
2014/07/04;1583.45663
2014/07/07;1575.9896
2014/07/08;1563.6954
2014/07/09;1563.70888
2014/07/10;1559.3154
2014/07/11;1560.19325
2014/07/14;1566.63877
2014/07/15;1569.31942
2014/07/16;1581.39962
2014/07/17;1569.60773
2014/07/18;1578.12502
2014/07/21;1573.63217
2014/07/22;1590.31989
2014/07/23;1594.12316
2014/07/24;1595.72663
2014/07/25;1593.19372
2014/07/28;1592.48388
2014/07/29;1592.84568
2014/07/30;1593.38493
2014/07/31;1570.2061
2014/08/01;1556.68983
2014/08/04;1563.00164
2014/08/05;1558.07393
2014/08/06;1554.85336
2014/08/07;1547.78764
2014/08/08;1544.45011
2014/08/11;1559.27387
2014/08/12;1561.47078
2014/08/13;1567.9968
2014/08/14;1574.13239
2014/08/15;1573.06651
2014/08/18;1586.60163
2014/08/19;1599.45512
2014/08/20;1604.44176
2014/08/21;1609.17307
2014/08/22;1611.09586
2014/08/25;1623.32127
2014/08/26;1626.19711
2014/08/27;1628.781
2014/08/28;1626.02974
2014/08/29;1630.20208
2014/09/01;1634.66314
2014/09/02;1635.26543
2014/09/03;1639.96913
2014/09/04;1658.74422
2014/09/05;1661.03565
2014/09/08;1656.93939
2014/09/09;1650.65439
2014/09/10;1650.70494
2014/09/11;1647.72463
2014/09/12;1640.49279
2014/09/15;1637.42183
2014/09/16;1641.4995
2014/09/17;1643.16716
2014/09/18;1653.29966
2014/09/19;1661.22251
2014/09/22;1649.36557
2014/09/23;1634.36352
2014/09/24;1649.40391
2014/09/25;1636.83634
2014/09/26;1648.27332
2014/09/29;1642.03137
2014/09/30;1645.19312
2014/10/01;1631.85202
2014/10/02;1614.07843
2014/10/03;1639.75583
2014/10/06;1638.48248
2014/10/07;1614.78545
2014/10/08;1615.93113
2014/10/09;1596.7346
2014/10/10;1581.722
2014/10/13;1564.0338
2014/10/14;1563.45716
2014/10/15;1537.3126
2014/10/16;1530.39194
2014/10/17;1551.01297
2014/10/20;1561.03532
2014/10/21;1588.84267
2014/10/22;1594.41506
2014/10/23;1606.92361
2014/10/24;1611.73138
2014/10/27;1604.20379
2014/10/28;1617.42734
2014/10/29;1619.36969
2014/10/30;1640.32183
2014/10/31;1670.50057
2014/11/03;1667.52969
2014/11/04;1655.02768
2014/11/05;1671.87862
2014/11/06;1678.95784
2014/11/07;1681.00343
2014/11/10;1685.69259
2014/11/11;1689.27455
2014/11/12;1681.57156
2014/11/13;1682.62864
2014/11/14;1682.55309
2014/11/17;1682.82738
2014/11/18;1685.08946
2014/11/19;1680.98142
2014/11/20;1681.8015
2014/11/21;1711.9596
2014/11/24;1712.55638
2014/11/25;1708.00777
2014/11/26;1707.33034
2014/11/27;1711.02116
2014/11/28;1707.36419
2014/12/01;1694.18774
2014/12/02;1709.42134
2014/12/03;1724.43044
2014/12/04;1706.02063
2014/12/05;1727.04246
2014/12/08;1715.59662
2014/12/09;1691.34341
2014/12/10;1670.39658
2014/12/11;1673.72785
2014/12/12;1640.74893
2014/12/15;1625.40561
2014/12/16;1612.04558
2014/12/17;1643.41101
2014/12/18;1692.12164
2014/12/19;1705.60992
2014/12/22;1714.24906
2014/12/23;1725.31162
2014/12/24;1725.43814
2014/12/25;1724.92785
2014/12/26;1731.36831
2014/12/29;1733.65521
2014/12/30;1725.91826
2014/12/31;1725.09434
2015/01/01;1725.10525
2015/01/02;1730.31149
2015/01/05;1711.10576
2015/01/06;1697.02456
2015/01/07;1722.16611
2015/01/08;1756.83546
2015/01/09;1741.38484
2015/01/12;1736.13873
2015/01/13;1743.82827
2015/01/14;1730.15997
2015/01/15;1758.17028
2015/01/16;1783.46985
2015/01/19;1768.35531
2015/01/20;1781.83312
2015/01/21;1791.9432
2015/01/22;1835.95764
2015/01/23;1862.10709
2015/01/26;1865.20304
2015/01/27;1834.95737
2015/01/28;1827.77489
2015/01/29;1830.56615
2015/01/30;1820.97617
2015/02/02;1828.15543
2015/02/03;1833.52906
2015/02/04;1838.47083
2015/02/05;1849.72881
2015/02/06;1856.54555
2015/02/09;1850.69962
2015/02/10;1862.58466
2015/02/11;1860.75715
2015/02/12;1870.8185
2015/02/13;1879.46021
2015/02/16;1879.32074
2015/02/17;1882.03462
2015/02/18;1892.8676
2015/02/19;1890.20323
2015/02/20;1900.95561
2015/02/23;1905.12704
2015/02/24;1913.5433
2015/02/25;1913.01663
2015/02/26;1935.05641
2015/02/27;1932.51168
2015/03/02;1939.66496
2015/03/03;1933.57847
2015/03/04;1944.49058
2015/03/05;1954.14778
2015/03/06;1962.01497
2015/03/09;1962.25244
2015/03/10;1954.33889
2015/03/11;1977.3054
2015/03/12;1989.77409
2015/03/13;1996.6342
2015/03/16;2007.08773
2015/03/17;2000.53429
2015/03/18;2012.91613
2015/03/19;2015.74106
2015/03/20;2008.43194
2015/03/23;1989.10362
2015/03/24;1987.78757
2015/03/25;1957.07462
2015/03/26;1955.10421
2015/03/27;1960.46133
2015/03/30;1986.48321
2015/03/31;1987.48017
2015/04/01;1983.12892
2015/04/02;1973.92182
2015/04/03;1975.16579
2015/04/06;1964.74838
2015/04/07;1996.03123
2015/04/08;2014.41288
2015/04/09;2043.1243
2015/04/10;2062.03559
2015/04/13;2066.69412
2015/04/14;2050.17839
2015/04/15;2070.72845
2015/04/16;2059.52447
2015/04/17;2025.27113
2015/04/20;2037.85671
2015/04/21;2045.0005
2015/04/22;2054.50623
2015/04/23;2047.05091
2015/04/24;2044.35476
2015/04/27;2043.76919
2015/04/28;2027.74523
2015/04/29;1988.2882
2015/04/30;1959.51832
2015/05/01;1964.98272
2015/05/04;1979.9685
2015/05/05;1958.47401
2015/05/06;1927.97593
2015/05/07;1937.81629
2015/05/08;1972.43676
2015/05/11;1979.44524
2015/05/12;1957.36375
2015/05/13;1945.35516
2015/05/14;1954.37095
2015/05/15;1949.14514
2015/05/18;1963.34749
2015/05/19;2000.14762
2015/05/20;2003.65838
2015/05/21;2006.42669
2015/05/22;2018.16466
2015/05/25;2018.16531
2015/05/26;2016.71713
2015/05/27;2032.01302
2015/05/28;2020.10223
2015/05/29;1998.58463
2015/06/01;2009.65792
2015/06/02;1971.62407
2015/06/03;1953.84801
2015/06/04;1935.86138
2015/06/05;1949.64771
2015/06/08;1924.07142
2015/06/09;1915.50628
2015/06/10;1931.64193
2015/06/11;1945.91247
2015/06/12;1931.69299
2015/06/15;1919.75236
2015/06/16;1928.33626
2015/06/17;1927.74521
2015/06/18;1918.8475
2015/06/19;1924.70074
2015/06/22;1936.7764
2015/06/23;1974.68348
2015/06/24;1965.25455
2015/06/25;1958.77668
2015/06/26;1961.57434
2015/06/29;1917.67463
2015/06/30;1920.01936
2015/07/01;1938.30698
2015/07/02;1938.16888
2015/07/03;1934.76963
2015/07/06;1919.75736
2015/07/07;1937.08664
2015/07/08;1891.09107
2015/07/09;1908.19243
2015/07/10;1914.35818
2015/07/13;1960.32804
2015/07/14;1972.52274
2015/07/15;1978.67177
2015/07/16;2002.98301
2015/07/17;2010.96246
2015/07/20;2009.03874
2015/07/21;1993.10556
2015/07/22;1987.61173
2015/07/23;1967.05164
2015/07/24;1949.25473
2015/07/27;1909.78828
2015/07/28;1933.69546
2015/07/29;1949.9772
2015/07/30;1966.79628
2015/07/31;1952.19697
2015/08/03;1959.21786
2015/08/04;1959.53729
2015/08/05;1980.28912
2015/08/06;1961.22505
2015/08/07;1951.39825
2015/08/10;1964.00264
2015/08/11;1933.5578
2015/08/12;1898.45434
2015/08/13;1909.66527
2015/08/14;1914.68451
2015/08/17;1924.17783
2015/08/18;1925.17116
2015/08/19;1901.81618
2015/08/20;1847.52658
2015/08/21;1780.06834
2015/08/24;1673.22837
2015/08/25;1695.07459
2015/08/26;1727.736
2015/08/27;1795.55299
2015/08/28;1804.02177
2015/08/31;1794.28391
2015/09/01;1738.56579
2015/09/02;1756.25158
2015/09/03;1785.92646
2015/09/04;1753.21784
2015/09/07;1747.18524
2015/09/08;1772.83505
2015/09/09;1782.13154
2015/09/10;1769.41593
2015/09/11;1760.7312
2015/09/14;1754.33172
2015/09/15;1770.35254
2015/09/16;1789.9174
2015/09/17;1786.88548
2015/09/18;1756.20497
2015/09/21;1780.14487
2015/09/22;1760.91488
2015/09/23;1751.50242
2015/09/24;1718.6931
2015/09/25;1744.69758
2015/09/28;1705.64183
2015/09/29;1693.11262
2015/09/30;1736.24164
2015/10/01;1737.24504
2015/10/02;1746.25991
2015/10/05;1789.92282
2015/10/06;1786.9822
2015/10/07;1808.20563
2015/10/08;1810.96797
2015/10/09;1811.23175
2015/10/12;1810.51973
2015/10/13;1795.33474
2015/10/14;1776.59057
2015/10/15;1809.65183
2015/10/16;1818.96723
2015/10/19;1826.43708
2015/10/20;1818.48819
2015/10/21;1811.45569
2015/10/22;1859.1842
2015/10/23;1900.37633
2015/10/26;1895.93425
2015/10/27;1885.59953
2015/10/28;1900.18109
2015/10/29;1907.78356
2015/10/30;1892.94266
2015/11/02;1903.99331
2015/11/03;1922.8873
2015/11/04;1937.21214
2015/11/05;1933.59294
2015/11/06;1946.34958
2015/11/09;1930.94234
2015/11/10;1937.06471
2015/11/11;1932.62707
2015/11/12;1907.82027
2015/11/13;1891.48204
2015/11/16;1905.48298
2015/11/17;1928.92242
2015/11/18;1944.9919
2015/11/19;1941.93874
2015/11/20;1957.76583
2015/11/23;1961.0441
2015/11/24;1954.69314
2015/11/25;1963.07764
2015/11/26;1966.7976
2015/11/27;1964.96109
2015/11/30;1961.9465
2015/12/01;1972.72498
2015/12/02;1964.17655
2015/12/03;1895.59366
2015/12/04;1903.54603
2015/12/07;1901.04187
2015/12/08;1878.45792
2015/12/09;1856.64115
2015/12/10;1859.24964
2015/12/11;1820.20306
2015/12/14;1809.00002
2015/12/15;1842.53191
2015/12/16;1863.5907
2015/12/17;1871.15302
2015/12/18;1845.4966
2015/12/21;1838.96164
2015/12/22;1842.67352
2015/12/23;1880.77871
2015/12/24;1870.05768
2015/12/25;1869.33972
2015/12/28;1863.61569
2015/12/29;1890.30802
2015/12/30;1878.15734
2015/12/31;1873.83584
2016/01/01;1873.8858
2016/01/04;1845.51349
2016/01/05;1859.6251
2016/01/06;1832.27729
2016/01/07;1779.46199
2016/01/08;1753.3163
2016/01/11;1753.93132
2016/01/12;1761.75028
2016/01/13;1743.03958
2016/01/14;1747.04619
2016/01/15;1698.19459
2016/01/18;1701.45902
2016/01/19;1707.23197
2016/01/20;1673.03861
2016/01/21;1688.96779
2016/01/22;1733.85894
2016/01/25;1718.58706
2016/01/26;1728.39373
2016/01/27;1722.96893
2016/01/28;1714.90135
2016/01/29;1768.25982
2016/02/01;1761.43559
2016/02/02;1729.69654
2016/02/03;1706.49572
2016/02/04;1700.08364
2016/02/05;1679.88063
2016/02/08;1653.91506
2016/02/09;1619.13023
2016/02/10;1633.984
2016/02/11;1591.97794
2016/02/12;1621.47938
2016/02/15;1657.94664
2016/02/16;1674.34127
2016/02/17;1700.60178
2016/02/18;1708.57277
2016/02/19;1701.10084
2016/02/22;1734.93996
2016/02/23;1717.47258
2016/02/24;1709.94079
2016/02/25;1727.70601
2016/02/26;1746.02501
2016/02/29;1748.77947
2016/03/01;1780.89425
2016/03/02;1803.55949
2016/03/03;1799.9499
2016/03/04;1799.99169
2016/03/07;1804.25889
2016/03/08;1777.67332
2016/03/09;1789.22721
2016/03/10;1767.30646
2016/03/11;1796.39783
2016/03/14;1807.07078
2016/03/15;1795.28846
2016/03/16;1803.41471
2016/03/17;1792.09341
2016/03/18;1800.62081
2016/03/21;1804.58519
2016/03/22;1810.4183
2016/03/23;1804.77664
2016/03/24;1795.75568
2016/03/25;1797.0688
2016/03/28;1792.98969
2016/03/29;1807.02744
2016/03/30;1800.94641
2016/03/31;1790.49334
2016/04/01;1788.07105
2016/04/04;1783.61849
2016/04/05;1759.77212
2016/04/06;1773.61953
2016/04/07;1762.04831
2016/04/08;1770.19198
2016/04/11;1766.68957
2016/04/12;1790.61823
2016/04/13;1829.92579
2016/04/14;1840.07513
2016/04/15;1833.27294
2016/04/18;1831.7629
2016/04/19;1843.97313
2016/04/20;1852.11132
2016/04/21;1856.04577
2016/04/22;1857.73516
2016/04/25;1848.40852
2016/04/26;1845.77914
2016/04/27;1846.05882
2016/04/28;1837.74411
2016/04/29;1808.80625
2016/05/02;1802.74942
2016/05/03;1782.93805
2016/05/04;1771.02877
2016/05/05;1782.05772
2016/05/06;1779.66517
2016/05/09;1782.31657
2016/05/10;1803.21052
2016/05/11;1789.5167
2016/05/12;1791.02947
2016/05/13;1791.75539
2016/05/16;1799.23007
2016/05/17;1793.64245
2016/05/18;1800.64166
2016/05/19;1796.59563
2016/05/20;1808.23419
2016/05/23;1807.42132
2016/05/24;1831.75961
2016/05/25;1851.94482
2016/05/26;1849.52328
2016/05/27;1863.58914
2016/05/30;1863.16945
2016/05/31;1862.01467
2016/06/01;1854.09924
2016/06/02;1857.44851
2016/06/03;1835.98749
2016/06/06;1839.71706
2016/06/07;1852.86862
2016/06/08;1853.4947
2016/06/09;1853.14652
2016/06/10;1831.83891
2016/06/13;1808.33539
2016/06/14;1806.03729
2016/06/15;1806.63458
2016/06/16;1813.32129
2016/06/17;1806.30964
2016/06/20;1823.87295
2016/06/21;1840.4443
2016/06/22;1838.72498
2016/06/23;1852.23319
2016/06/24;1801.26092
2016/06/27;1785.14219
2016/06/28;1802.93838
2016/06/29;1834.14807
2016/06/30;1854.65368
2016/07/01;1859.51272
2016/07/04;1860.31957
2016/07/05;1847.25206
2016/07/06;1845.64723
2016/07/07;1850.58021
2016/07/08;1875.40307
2016/07/11;1891.84079
2016/07/12;1904.4823
2016/07/13;1903.38419
2016/07/14;1914.41891
2016/07/15;1918.18309
2016/07/18;1922.71933
2016/07/19;1926.68946
2016/07/20;1936.19778
2016/07/21;1936.334
2016/07/22;1940.88243
2016/07/25;1938.52103
2016/07/26;1939.02181
2016/07/27;1939.66213
2016/07/28;1924.93789
2016/07/29;1922.30018
2016/08/01;1921.94757
2016/08/02;1900.68772
2016/08/03;1903.70438
2016/08/04;1916.27927
2016/08/05;1939.51544
2016/08/08;1944.84314
2016/08/09;1948.24196
2016/08/10;1939.23939
2016/08/11;1946.56185
2016/08/12;1947.33488
2016/08/15;1948.73012
2016/08/16;1929.8785
2016/08/17;1926.9456
2016/08/18;1924.71102
2016/08/19;1919.08057
2016/08/22;1917.69461
2016/08/23;1925.43046
2016/08/24;1928.83695
2016/08/25;1919.70126
2016/08/26;1919.24933
2016/08/29;1937.07748
2016/08/30;1938.7814
2016/08/31;1936.06438
2016/09/01;1929.89132
2016/09/02;1948.12576
2016/09/05;1956.52567
2016/09/06;1952.00121
2016/09/07;1954.12026
2016/09/08;1946.16075
2016/09/09;1917.23066
2016/09/12;1917.93123
2016/09/13;1893.15759
2016/09/14;1889.50764
2016/09/15;1902.93982
2016/09/16;1907.62763
2016/09/19;1914.03007
2016/09/20;1916.76301
2016/09/21;1942.18228
2016/09/22;1946.86166
2016/09/23;1939.07265
2016/09/26;1913.52029
2016/09/27;1932.0973
2016/09/28;1939.9618
2016/09/29;1928.13734
2016/09/30;1929.8269
2016/10/03;1932.76665
2016/10/04;1939.07799
2016/10/05;1935.14354
2016/10/06;1938.62836
2016/10/07;1930.98878
2016/10/10;1941.87782
2016/10/11;1937.26892
2016/10/12;1939.55386
2016/10/13;1927.75229
2016/10/14;1938.26889
2016/10/17;1933.80771
2016/10/18;1954.00245
2016/10/19;1962.31888
2016/10/20;1967.30473
2016/10/21;1973.75126
2016/10/24;1978.15583
2016/10/25;1977.66682
2016/10/26;1964.31656
2016/10/27;1957.75335
2016/10/28;1951.62797
2016/10/31;1945.9778
2016/11/01;1924.60369
2016/11/02;1897.88025
2016/11/03;1895.37513
2016/11/04;1882.3085
2016/11/07;1926.12117
2016/11/08;1932.43288
2016/11/09;1948.94755
2016/11/10;1967.11945
2016/11/11;1960.51858
2016/11/14;1977.7479
2016/11/15;1987.01567
2016/11/16;1994.7221
2016/11/17;2003.67309
2016/11/18;2011.75813
2016/11/21;2017.04572
2016/11/22;2028.53295
2016/11/23;2035.46253
2016/11/24;2032.41556
2016/11/25;2033.48328
2016/11/28;2031.16831
2016/11/29;2025.92125
2016/11/30;2026.10373
2016/12/01;2021.88332
2016/12/02;2011.54474
2016/12/05;2008.82626
2016/12/06;2019.64079
2016/12/07;2037.8437
2016/12/08;2074.33861
2016/12/09;2096.47127
2016/12/12;2081.35788
2016/12/13;2090.96609
2016/12/14;2077.14921
2016/12/15;2110.94793
2016/12/16;2111.88253
2016/12/19;2109.54447
2016/12/20;2124.14674
2016/12/21;2111.81752
2016/12/22;2102.80778
2016/12/23;2103.08891
2016/12/26;2102.41353
2016/12/27;2105.81038
2016/12/28;2110.11132
2016/12/29;2095.58294
2016/12/30;2083.48701
2017/01/02;2085.49753
2017/01/03;2124.68087
2017/01/04;2124.37446
2017/01/05;2110.98882
2017/01/06;2116.1425
2017/01/09;2113.05388
2017/01/10;2110.42206
2017/01/11;2134.05463
2017/01/12;2105.61434
2017/01/13;2115.91746
2017/01/16;2113.22574
2017/01/17;2096.2248
2017/01/18;2100.21023
2017/01/19;2105.16832
2017/01/20;2099.0365
2017/01/23;2086.41817
2017/01/24;2095.46166
2017/01/25;2114.74198
2017/01/26;2128.77873
2017/01/27;2120.94657
2017/01/30;2111.63378
2017/01/31;2088.14784
2017/02/01;2099.73026
2017/02/02;2092.8562
2017/02/03;2107.98598
2017/02/06;2111.00772
2017/02/07;2119.5913
2017/02/08;2121.74005
2017/02/09;2136.76094
2017/02/10;2153.95839
2017/02/13;2168.26088
2017/02/14;2176.71393
2017/02/15;2187.39476
2017/02/16;2172.2968
2017/02/17;2179.0028
2017/02/20;2182.36514
2017/02/21;2206.83014
2017/02/22;2206.20887
2017/02/23;2200.50873
2017/02/24;2198.56347
2017/02/27;2189.3469
2017/02/28;2183.01992
2017/03/01;2216.77989
2017/03/02;2214.98296
2017/03/03;2206.30942
2017/03/06;2196.54512
2017/03/07;2195.21954
2017/03/08;2193.75398
2017/03/09;2187.08525
2017/03/10;2183.0696
2017/03/13;2187.98047
2017/03/14;2185.93309
2017/03/15;2201.41733
2017/03/16;2195.92103
2017/03/17;2194.42356
2017/03/20;2191.07005
2017/03/21;2166.05462
2017/03/22;2161.91038
2017/03/23;2167.66694
2017/03/24;2165.44587
2017/03/27;2147.99941
2017/03/28;2167.12725
2017/03/29;2190.13373
2017/03/30;2196.10947
2017/03/31;2195.29937
2017/04/03;2201.1195
2017/04/04;2200.19906
2017/04/05;2197.21776
2017/04/06;2197.66202
2017/04/07;2204.63516
2017/04/10;2208.97216
2017/04/11;2203.66579
2017/04/12;2201.22003
2017/04/13;2190.90581
2017/04/14;2189.20624
2017/04/17;2196.54601
2017/04/18;2178.96494
2017/04/19;2172.1883
2017/04/20;2175.11351
2017/04/21;2187.46709
2017/04/24;2185.8485
2017/04/25;2186.59383
2017/04/26;2197.27319
2017/04/27;2197.41343
2017/04/28;2189.58887
2017/05/01;2188.5599
2017/05/02;2198.36818
2017/05/03;2193.84224
2017/05/04;2188.84761
2017/05/05;2190.71147
2017/05/08;2205.15561
2017/05/09;2210.4004
2017/05/10;2218.80469
2017/05/11;2216.22694
2017/05/12;2207.64024
2017/05/15;2207.76917
2017/05/16;2193.13699
2017/05/17;2156.49312
2017/05/18;2153.65327
2017/05/19;2155.9118
2017/05/22;2157.98718
2017/05/23;2163.70471
2017/05/24;2173.70492
2017/05/25;2177.50119
2017/05/26;2181.68927
2017/05/29;2182.02168
2017/05/30;2179.67615
2017/05/31;2167.49446
2017/06/01;2183.40216
2017/06/02;2188.18564
2017/06/05;2189.64696
2017/06/06;2181.22928
2017/06/07;2182.73522
2017/06/08;2187.43576
2017/06/09;2193.97008
2017/06/12;2184.42695
2017/06/13;2194.31548
2017/06/14;2183.55862
2017/06/15;2192.00958
2017/06/16;2189.15066
2017/06/19;2210.52519
2017/06/20;2203.65975
2017/06/21;2197.01886
2017/06/22;2196.60869
2017/06/23;2192.29701
2017/06/26;2196.59656
2017/06/27;2170.13292
2017/06/28;2168.42607
2017/06/29;2145.58489
2017/06/30;2145.56304
2017/07/03;2157.74322
2017/07/04;2157.35833
2017/07/05;2163.76497
2017/07/06;2138.44386
2017/07/07;2144.11629
2017/07/10;2150.00065
2017/07/11;2144.68161
2017/07/12;2164.52218
2017/07/13;2174.28076
2017/07/14;2178.62981
2017/07/17;2175.98605
2017/07/18;2156.52004
2017/07/19;2178.77522
2017/07/20;2161.82632
2017/07/21;2153.29319
2017/07/24;2152.66349
2017/07/25;2154.09085
2017/07/26;2161.03408
2017/07/27;2158.3501
2017/07/28;2138.58503
2017/07/31;2132.37073
2017/08/01;2138.79789
2017/08/02;2131.07364
2017/08/03;2124.72668
2017/08/04;2147.66809
2017/08/07;2144.79312
2017/08/08;2151.45454
2017/08/09;2143.54847
2017/08/10;2120.45292
2017/08/11;2107.21853
2017/08/14;2125.08983
2017/08/15;2133.36038
2017/08/16;2142.89285
2017/08/17;2120.0411
2017/08/18;2111.94673
2017/08/21;2102.46597
2017/08/22;2125.82807
2017/08/23;2114.67657
2017/08/24;2115.62792
2017/08/25;2109.84255
2017/08/28;2097.28902
2017/08/29;2083.01486
2017/08/30;2105.97373
2017/08/31;2122.48539
2017/09/01;2131.14574
2017/09/04;2120.93173
2017/09/05;2111.62513
2017/09/06;2112.92381
2017/09/07;2107.93652
2017/09/08;2106.10822
2017/09/11;2130.5875
2017/09/12;2142.45583
2017/09/13;2146.92437
2017/09/14;2152.2579
2017/09/15;2140.75654
2017/09/18;2147.16482
2017/09/19;2147.57546
2017/09/20;2147.73471
2017/09/21;2152.17561
2017/09/22;2146.45172
2017/09/25;2156.72735
2017/09/26;2168.01433
2017/09/27;2179.30128
2017/09/28;2172.77406
2017/09/29;2175.87492
2017/10/02;2195.82623
2017/10/03;2200.56196
2017/10/04;2202.105
2017/10/05;2216.31675
2017/10/06;2211.10537
2017/10/09;2208.43476
2017/10/10;2204.89891
2017/10/11;2203.71432
2017/10/12;2203.98817
2017/10/13;2211.6027
2017/10/16;2221.85386
2017/10/17;2226.55829
2017/10/18;2224.81652
2017/10/19;2210.90266
2017/10/20;2226.24355
2017/10/23;2228.54082
2017/10/24;2226.25145
2017/10/25;2209.94211
2017/10/26;2230.73417
2017/10/27;2263.07812
2017/10/30;2255.73077
2017/10/31;2254.04783
2017/11/01;2267.4518
2017/11/02;2258.4966
2017/11/03;2271.24812
2017/11/06;2279.248
2017/11/07;2281.91737
2017/11/08;2284.199
2017/11/09;2268.67298
2017/11/10;2258.20524
2017/11/13;2251.97787
2017/11/14;2230.34121
2017/11/15;2209.25272
2017/11/16;2232.47748
2017/11/17;2230.66857
2017/11/20;2239.3763
2017/11/21;2258.12604
2017/11/22;2250.92464
2017/11/23;2242.66977
2017/11/24;2231.34618
2017/11/27;2229.3966
2017/11/28;2249.75672
2017/11/29;2252.3546
2017/11/30;2245.12285
2017/12/01;2247.33872
2017/12/04;2253.19687
2017/12/05;2249.92321
2017/12/06;2248.42573
2017/12/07;2253.06204
2017/12/08;2272.46472
2017/12/11;2273.73942
2017/12/12;2287.25854
2017/12/13;2284.18702
2017/12/14;2275.36298
2017/12/15;2284.01589
2017/12/18;2295.79092
2017/12/19;2289.47168
2017/12/20;2275.02114
2017/12/21;2284.5411
2017/12/22;2290.05407
2017/12/25;2290.49794
2017/12/26;2283.7856
2017/12/27;2283.86808
2017/12/28;2281.5293
2017/12/29;2266.41602
2018/01/01;2266.26724
2018/01/02;2275.08343
2018/01/03;2289.53383
2018/01/04;2298.31293
2018/01/05;2320.5314
2018/01/08;2334.81479
2018/01/09;2347.48305
2018/01/10;2336.76637
2018/01/11;2333.17873
2018/01/12;2329.25259
2018/01/15;2314.26724
2018/01/16;2319.19008
2018/01/17;2328.39396
2018/01/18;2326.96521
2018/01/19;2340.84775
2018/01/22;2349.76678
2018/01/23;2353.50866
2018/01/24;2340.11637
2018/01/25;2320.01687
2018/01/26;2347.73442
