| time start | time end | open | high | low | close | volume | yday_time_start | wday_time_start | tday_time_start | yday_time_end | wday_time_end | tday_time_end |
| 2024-04-05 12:00:00 | 2024-04-05 18:00:00 | 3242.34 | 3333.31 | 3210.00 | 3312.55 | 128045.50 | 0.2596 | 0.7143 | 0.5000 | 0.2596 | 0.7143 | 0.7500 |
| 2024-04-05 18:00:00 | 2024-04-06 00:00:00 | 3313.60 | 3350.00 | 3305.10 | 3317.85 | 37794.63 | 0.2596 | 0.7143 | 0.7500 | 0.2623 | 0.8571 | 0.0000 |
| 2024-04-06 00:00:00 | 2024-04-06 06:00:00 | 3319.00 | 3352.81 | 3306.68 | 3337.06 | 41949.64 | 0.2623 | 0.8571 | 0.0000 | 0.2623 | 0.8571 | 0.2500 |
| 2024-04-06 06:00:00 | 2024-04-06 12:00:00 | 3334.60 | 3351.52 | 3325.00 | 3330.67 | 39573.56 | 0.2623 | 0.8571 | 0.2500 | 0.2623 | 0.8571 | 0.5000 |
| 2024-04-06 12:00:00 | 2024-04-06 18:00:00 | 3328.00 | 3361.77 | 3313.40 | 3341.00 | 42476.12 | 0.2623 | 0.8571 | 0.5000 | 0.2623 | 0.8571 | 0.7500 |
| 2024-04-06 18:00:00 | 2024-04-07 00:00:00 | 3341.20 | 3398.42 | 3336.94 | 3351.59 | 59319.47 | 0.2623 | 0.8571 | 0.7500 | 0.2650 | 1.0000 | 0.0000 |
| 2024-04-07 00:00:00 | 2024-04-07 06:00:00 | 3355.15 | 3413.61 | 3344.08 | 3400.00 | 51532.09 | 0.2650 | 1.0000 | 0.0000 | 0.2650 | 1.0000 | 0.2500 |
| 2024-04-07 06:00:00 | 2024-04-07 12:00:00 | 3401.08 | 3401.08 | 3376.83 | 3390.33 | 30518.27 | 0.2650 | 1.0000 | 0.2500 | 0.2650 | 1.0000 | 0.5000 |
| 2024-04-07 12:00:00 | 2024-04-07 18:00:00 | 3391.00 | 3420.00 | 3377.34 | 3386.59 | 63560.53 | 0.2650 | 1.0000 | 0.5000 | 0.2650 | 1.0000 | 0.7500 |
| 2024-04-07 18:00:00 | 2024-04-08 00:00:00 | 3384.01 | 3459.94 | 3368.00 | 3454.20 | 64905.07 | 0.2650 | 1.0000 | 0.7500 | 0.2678 | 0.1429 | 0.0000 |
| 2024-04-08 00:00:00 | 2024-04-08 06:00:00 | 3450.45 | 3457.27 | 3406.36 | 3428.61 | 47034.67 | 0.2678 | 0.1429 | 0.0000 | 0.2678 | 0.1429 | 0.2500 |
| 2024-04-08 06:00:00 | 2024-04-08 12:00:00 | 3429.60 | 3640.44 | 3421.12 | 3633.07 | 215055.13 | 0.2678 | 0.1429 | 0.2500 | 0.2678 | 0.1429 | 0.5000 |
| 2024-04-08 12:00:00 | 2024-04-08 18:00:00 | 3638.47 | 3677.00 | 3612.00 | 3668.20 | 150544.03 | 0.2678 | 0.1429 | 0.5000 | 0.2678 | 0.1429 | 0.7500 |
| 2024-04-08 18:00:00 | 2024-04-09 00:00:00 | 3668.19 | 3730.71 | 3668.19 | 3694.61 | 84267.59 | 0.2678 | 0.1429 | 0.7500 | 0.2705 | 0.2857 | 0.0000 |
| 2024-04-09 00:00:00 | 2024-04-09 06:00:00 | 3699.46 | 3727.34 | 3665.25 | 3692.36 | 81594.10 | 0.2705 | 0.2857 | 0.0000 | 0.2705 | 0.2857 | 0.2500 |
| 2024-04-09 06:00:00 | 2024-04-09 12:00:00 | 3689.01 | 3696.34 | 3580.57 | 3632.85 | 141617.21 | 0.2705 | 0.2857 | 0.2500 | 0.2705 | 0.2857 | 0.5000 |
| 2024-04-09 12:00:00 | 2024-04-09 18:00:00 | 3632.84 | 3643.37 | 3450.46 | 3504.20 | 177919.34 | 0.2705 | 0.2857 | 0.5000 | 0.2705 | 0.2857 | 0.7500 |
| 2024-04-09 18:00:00 | 2024-04-10 00:00:00 | 3505.54 | 3526.63 | 3485.82 | 3506.40 | 56338.62 | 0.2705 | 0.2857 | 0.7500 | 0.2732 | 0.4286 | 0.0000 |
| 2024-04-10 00:00:00 | 2024-04-10 06:00:00 | 3502.52 | 3541.71 | 3465.64 | 3533.34 | 79145.18 | 0.2732 | 0.4286 | 0.0000 | 0.2732 | 0.4286 | 0.2500 |
| 2024-04-10 06:00:00 | 2024-04-10 12:00:00 | 3533.80 | 3554.19 | 3493.07 | 3521.33 | 71399.10 | 0.2732 | 0.4286 | 0.2500 | 0.2732 | 0.4286 | 0.5000 |
| 2024-04-10 12:00:00 | 2024-04-10 18:00:00 | 3527.99 | 3547.49 | 3411.82 | 3517.95 | 171376.48 | 0.2732 | 0.4286 | 0.5000 | 0.2732 | 0.4286 | 0.7500 |
| 2024-04-10 18:00:00 | 2024-04-11 00:00:00 | 3519.84 | 3562.95 | 3478.42 | 3545.64 | 67493.49 | 0.2732 | 0.4286 | 0.7500 | 0.2760 | 0.5714 | 0.0000 |
| 2024-04-11 00:00:00 | 2024-04-11 06:00:00 | 3547.85 | 3581.86 | 3524.27 | 3563.21 | 55034.68 | 0.2760 | 0.5714 | 0.0000 | 0.2760 | 0.5714 | 0.2500 |
| 2024-04-11 06:00:00 | 2024-04-11 12:00:00 | 3564.60 | 3618.30 | 3514.57 | 3522.89 | 99332.53 | 0.2760 | 0.5714 | 0.2500 | 0.2760 | 0.5714 | 0.5000 |
| 2024-04-11 12:00:00 | 2024-04-11 18:00:00 | 3520.60 | 3575.00 | 3474.52 | 3511.92 | 141916.21 | 0.2760 | 0.5714 | 0.5000 | 0.2760 | 0.5714 | 0.7500 |
| 2024-04-11 18:00:00 | 2024-04-12 00:00:00 | 3513.23 | 3532.25 | 3490.63 | 3502.52 | 41847.43 | 0.2760 | 0.5714 | 0.7500 | 0.2787 | 0.7143 | 0.0000 |
| 2024-04-12 00:00:00 | 2024-04-12 06:00:00 | 3501.40 | 3552.40 | 3501.34 | 3542.16 | 46664.00 | 0.2787 | 0.7143 | 0.0000 | 0.2787 | 0.7143 | 0.2500 |
| 2024-04-12 06:00:00 | 2024-04-12 12:00:00 | 3543.14 | 3543.14 | 3507.95 | 3532.22 | 79303.81 | 0.2787 | 0.7143 | 0.2500 | 0.2787 | 0.7143 | 0.5000 |
| 2024-04-12 12:00:00 | 2024-04-12 18:00:00 | 3532.23 | 3532.48 | 3296.00 | 3325.39 | 215967.06 | 0.2787 | 0.7143 | 0.5000 | 0.2787 | 0.7143 | 0.7500 |
| 2024-04-12 18:00:00 | 2024-04-13 00:00:00 | 3325.40 | 3341.80 | 3100.00 | 3237.42 | 355533.85 | 0.2787 | 0.7143 | 0.7500 | 0.2814 | 0.8571 | 0.0000 |
| 2024-04-13 00:00:00 | 2024-04-13 06:00:00 | 3231.06 | 3265.00 | 3141.60 | 3247.80 | 175554.33 | 0.2814 | 0.8571 | 0.0000 | 0.2814 | 0.8571 | 0.2500 |
| 2024-04-13 06:00:00 | 2024-04-13 12:00:00 | 3249.19 | 3301.90 | 3246.32 | 3268.20 | 74768.11 | 0.2814 | 0.8571 | 0.2500 | 0.2814 | 0.8571 | 0.5000 |
| 2024-04-13 12:00:00 | 2024-04-13 18:00:00 | 3267.69 | 3296.83 | 3189.23 | 3194.01 | 133055.34 | 0.2814 | 0.8571 | 0.5000 | 0.2814 | 0.8571 | 0.7500 |
| 2024-04-13 18:00:00 | 2024-04-14 00:00:00 | 3200.95 | 3237.92 | 2852.00 | 3007.01 | 612926.33 | 0.2814 | 0.8571 | 0.7500 | 0.2842 | 1.0000 | 0.0000 |
| 2024-04-14 00:00:00 | 2024-04-14 06:00:00 | 3011.06 | 3079.07 | 2906.73 | 3073.10 | 229831.81 | 0.2842 | 1.0000 | 0.0000 | 0.2842 | 1.0000 | 0.2500 |
| 2024-04-14 06:00:00 | 2024-04-14 12:00:00 | 3070.50 | 3102.15 | 3008.86 | 3027.00 | 151393.63 | 0.2842 | 1.0000 | 0.2500 | 0.2842 | 1.0000 | 0.5000 |
| 2024-04-14 12:00:00 | 2024-04-14 18:00:00 | 3028.56 | 3101.27 | 2980.00 | 3051.58 | 214080.02 | 0.2842 | 1.0000 | 0.5000 | 0.2842 | 1.0000 | 0.7500 |
| 2024-04-14 18:00:00 | 2024-04-15 00:00:00 | 3055.86 | 3174.23 | 3039.00 | 3155.11 | 140804.86 | 0.2842 | 1.0000 | 0.7500 | 0.2869 | 0.1429 | 0.0000 |
| 2024-04-15 00:00:00 | 2024-04-15 06:00:00 | 3155.55 | 3161.02 | 3100.00 | 3157.79 | 106023.56 | 0.2869 | 0.1429 | 0.0000 | 0.2869 | 0.1429 | 0.2500 |
| 2024-04-15 06:00:00 | 2024-04-15 12:00:00 | 3159.87 | 3277.85 | 3156.55 | 3229.64 | 149536.23 | 0.2869 | 0.1429 | 0.2500 | 0.2869 | 0.1429 | 0.5000 |
| 2024-04-15 12:00:00 | 2024-04-15 18:00:00 | 3229.16 | 3246.03 | 3088.93 | 3115.61 | 204782.10 | 0.2869 | 0.1429 | 0.5000 | 0.2869 | 0.1429 | 0.7500 |
| 2024-04-15 18:00:00 | 2024-04-16 00:00:00 | 3112.88 | 3128.44 | 3023.19 | 3102.00 | 145144.00 | 0.2869 | 0.1429 | 0.7500 | 0.2896 | 0.2857 | 0.0000 |
| 2024-04-16 00:00:00 | 2024-04-16 06:00:00 | 3095.19 | 3120.59 | 2986.00 | 3047.10 | 151549.92 | 0.2896 | 0.2857 | 0.0000 | 0.2896 | 0.2857 | 0.2500 |
| 2024-04-16 06:00:00 | 2024-04-16 12:00:00 | 3044.99 | 3128.01 | 3003.00 | 3093.31 | 140577.55 | 0.2896 | 0.2857 | 0.2500 | 0.2896 | 0.2857 | 0.5000 |
| 2024-04-16 12:00:00 | 2024-04-16 18:00:00 | 3086.65 | 3095.37 | 2995.00 | 3043.26 | 168001.36 | 0.2896 | 0.2857 | 0.5000 | 0.2896 | 0.2857 | 0.7500 |
| 2024-04-16 18:00:00 | 2024-04-17 00:00:00 | 3044.80 | 3118.24 | 3035.46 | 3084.21 | 65947.13 | 0.2896 | 0.2857 | 0.7500 | 0.2923 | 0.4286 | 0.0000 |
| 2024-04-17 00:00:00 | 2024-04-17 06:00:00 | 3083.39 | 3123.75 | 3068.39 | 3089.53 | 74294.88 | 0.2923 | 0.4286 | 0.0000 | 0.2923 | 0.4286 | 0.2500 |
| 2024-04-17 06:00:00 | 2024-04-17 12:00:00 | 3091.39 | 3098.73 | 3037.65 | 3040.19 | 69684.61 | 0.2923 | 0.4286 | 0.2500 | 0.2923 | 0.4286 | 0.5000 |
| 2024-04-17 12:00:00 | 2024-04-17 18:00:00 | 3042.77 | 3063.65 | 2914.47 | 3002.35 | 255708.81 | 0.2923 | 0.4286 | 0.5000 | 0.2923 | 0.4286 | 0.7500 |
| 2024-04-17 18:00:00 | 2024-04-18 00:00:00 | 3003.78 | 3043.73 | 2964.35 | 2985.41 | 92204.29 | 0.2923 | 0.4286 | 0.7500 | 0.2951 | 0.5714 | 0.0000 |
| 2024-04-18 00:00:00 | 2024-04-18 06:00:00 | 2985.00 | 3035.08 | 2950.98 | 2984.11 | 84832.30 | 0.2951 | 0.5714 | 0.0000 | 0.2951 | 0.5714 | 0.2500 |
| 2024-04-18 06:00:00 | 2024-04-18 12:00:00 | 2981.66 | 3065.56 | 2954.01 | 3046.45 | 112018.21 | 0.2951 | 0.5714 | 0.2500 | 0.2951 | 0.5714 | 0.5000 |
| 2024-04-18 12:00:00 | 2024-04-18 18:00:00 | 3046.04 | 3094.40 | 2985.69 | 3037.61 | 142952.14 | 0.2951 | 0.5714 | 0.5000 | 0.2951 | 0.5714 | 0.7500 |
| 2024-04-18 18:00:00 | 2024-04-19 00:00:00 | 3036.96 | 3080.82 | 3018.20 | 3064.40 | 49261.70 | 0.2951 | 0.5714 | 0.7500 | 0.2978 | 0.7143 | 0.0000 |
| 2024-04-19 00:00:00 | 2024-04-19 06:00:00 | 3061.25 | 3070.24 | 2865.18 | 3000.81 | 245709.85 | 0.2978 | 0.7143 | 0.0000 | 0.2978 | 0.7143 | 0.2500 |
| 2024-04-19 06:00:00 | 2024-04-19 12:00:00 | 2997.60 | 3128.89 | 2989.57 | 3102.60 | 173228.07 | 0.2978 | 0.7143 | 0.2500 | 0.2978 | 0.7143 | 0.5000 |
| 2024-04-19 12:00:00 | 2024-04-19 18:00:00 | 3105.17 | 3121.00 | 3029.72 | 3080.46 | 114312.88 | 0.2978 | 0.7143 | 0.5000 | 0.2978 | 0.7143 | 0.7500 |
| 2024-04-19 18:00:00 | 2024-04-20 00:00:00 | 3081.41 | 3107.94 | 3020.63 | 3056.45 | 74609.30 | 0.2978 | 0.7143 | 0.7500 | 0.3005 | 0.8571 | 0.0000 |
| 2024-04-20 00:00:00 | 2024-04-20 06:00:00 | 3055.55 | 3070.80 | 3018.75 | 3063.41 | 56122.07 | 0.3005 | 0.8571 | 0.0000 | 0.3005 | 0.8571 | 0.2500 |
| 2024-04-20 06:00:00 | 2024-04-20 12:00:00 | 3061.46 | 3071.03 | 3029.99 | 3047.38 | 45441.10 | 0.3005 | 0.8571 | 0.2500 | 0.3005 | 0.8571 | 0.5000 |
| 2024-04-20 12:00:00 | 2024-04-20 18:00:00 | 3048.94 | 3166.46 | 3040.34 | 3154.28 | 84278.75 | 0.3005 | 0.8571 | 0.5000 | 0.3005 | 0.8571 | 0.7500 |
| 2024-04-20 18:00:00 | 2024-04-21 00:00:00 | 3158.69 | 3171.88 | 3127.00 | 3155.79 | 56715.68 | 0.3005 | 0.8571 | 0.7500 | 0.3033 | 1.0000 | 0.0000 |
| 2024-04-21 00:00:00 | 2024-04-21 06:00:00 | 3156.37 | 3197.18 | 3126.87 | 3176.40 | 66135.29 | 0.3033 | 1.0000 | 0.0000 | 0.3033 | 1.0000 | 0.2500 |
| 2024-04-21 06:00:00 | 2024-04-21 12:00:00 | 3174.23 | 3191.22 | 3153.66 | 3168.81 | 55968.36 | 0.3033 | 1.0000 | 0.2500 | 0.3033 | 1.0000 | 0.5000 |
| 2024-04-21 12:00:00 | 2024-04-21 18:00:00 | 3171.27 | 3176.70 | 3116.49 | 3148.51 | 62216.68 | 0.3033 | 1.0000 | 0.5000 | 0.3033 | 1.0000 | 0.7500 |
| 2024-04-21 18:00:00 | 2024-04-22 00:00:00 | 3148.99 | 3169.57 | 3129.82 | 3147.66 | 35649.30 | 0.3033 | 1.0000 | 0.7500 | 0.3060 | 0.1429 | 0.0000 |
| 2024-04-22 00:00:00 | 2024-04-22 06:00:00 | 3149.05 | 3231.29 | 3129.15 | 3227.66 | 94392.35 | 0.3060 | 0.1429 | 0.0000 | 0.3060 | 0.1429 | 0.2500 |
| 2024-04-22 06:00:00 | 2024-04-22 12:00:00 | 3230.00 | 3235.00 | 3187.99 | 3194.55 | 68833.42 | 0.3060 | 0.1429 | 0.2500 | 0.3060 | 0.1429 | 0.5000 |
| 2024-04-22 12:00:00 | 2024-04-22 18:00:00 | 3192.84 | 3216.99 | 3166.80 | 3199.07 | 80411.97 | 0.3060 | 0.1429 | 0.5000 | 0.3060 | 0.1429 | 0.7500 |
| 2024-04-22 18:00:00 | 2024-04-23 00:00:00 | 3193.00 | 3224.20 | 3175.75 | 3200.19 | 47231.03 | 0.3060 | 0.1429 | 0.7500 | 0.3087 | 0.2857 | 0.0000 |
| 2024-04-23 00:00:00 | 2024-04-23 06:00:00 | 3200.80 | 3223.36 | 3168.52 | 3184.99 | 48056.93 | 0.3087 | 0.2857 | 0.0000 | 0.3087 | 0.2857 | 0.2500 |
