#{"t_start": 1720030536.0450284, "env_id": "None"}
r,l,t
-1.430666,128,532.64973
-0.262331,128,533.738594
-0.261485,128,534.823896
0.008957,128,535.832285
-5.334537,128,536.98737
-0.252138,128,537.997375
-5.879162,128,539.047089
-2.977489,128,540.056323
-5.841665,128,541.181436
-8.695334,128,542.260705
0.073792,128,543.404677
-0.26835,128,544.502819
0.380709,128,545.647903
-1.349662,128,546.702133
-0.599693,128,547.868985
-0.393634,128,549.074271
-0.516588,128,550.234165
0.854449,128,551.435073
-2.239883,128,552.430061
-3.16392,128,553.458763
-0.534453,128,554.510258
-5.570579,128,555.550338
-9.633881,128,556.731937
-0.446186,128,557.96981
-0.432419,128,559.162554
-3.815064,128,560.284081
-1.34732,128,561.361975
0.266354,128,562.840843
-3.319043,128,563.91331
-2.429436,128,565.021755
-0.684599,128,566.095251
7.021626,128,567.405507
-0.886322,128,568.453684
-2.329633,128,569.680136
0.384584,128,570.730389
6.167625,128,572.019132
-25.0653,128,573.059505
-0.191811,128,574.186633
-5.107712,128,575.251552
-0.223337,128,576.429226
-0.110084,128,577.423443
-1.177307,128,578.600146
-0.378415,128,579.70585
-0.369499,128,580.736342
-2.539992,128,581.757786
-0.712473,128,582.940224
-1.993779,128,583.998356
0.290292,128,585.127358
-0.613481,128,586.145585
0.906612,128,587.238183
-4.296375,128,588.277215
-9.504678,128,589.37121
5.62765,128,590.524553
0.622771,128,591.60464
-1.761866,128,592.636588
-5.192563,128,593.761968
1.176746,128,594.981273
-1.324955,128,596.229616
-3.948134,128,597.281197
-1.414429,128,598.382761
-0.648955,128,599.353748
-0.349121,128,600.492708
-0.372992,128,601.516185
-0.207971,128,602.665172
-0.368225,128,603.713777
-0.617648,128,604.769772
5.511647,128,605.852637
0.24604,128,606.948466
-5.266076,128,607.936353
-5.811668,128,608.967357
0.060391,128,610.009837
-0.868962,128,611.166797
-0.769714,128,612.344126
2.841431,128,613.485855
-10.027351,128,614.554611
13.921422,128,615.740601
4.196011,128,616.783828
-7.312746,128,617.953321
-1.470911,128,619.053915
-10.019938,128,620.228423
-1.555083,128,621.364729
-0.101427,128,622.432385
-0.169615,128,623.455042
0.60518,128,624.552741
-2.615045,128,625.536273
-5.715237,128,626.537387
-6.963356,128,627.533697
-4.078188,128,628.599801
-1.809007,128,629.62007
-4.064121,128,630.688537
-9.135286,128,631.740861
-2.401929,128,632.866269
-2.83375,128,633.956919
0.25396,128,635.07077
-2.510905,128,636.180496
0.098372,128,637.272533
-16.744473,128,638.344429
-0.206444,128,639.389178
0.000426,128,640.580828
-0.215566,128,641.604456
-0.02044,128,642.614255
-0.087841,128,643.668399
-29.978113,128,644.713107
0.072646,128,645.70759
3.582729,128,646.748582
-5.674168,128,647.765437
-0.02143,128,648.859479
-0.53251,128,649.937445
-0.102801,128,650.975451
0.186802,128,652.149378
-0.44463,128,653.275193
-5.084879,128,654.324361
-0.053833,128,655.421641
-0.093256,128,656.432626
-1.120627,128,657.445348
-0.516715,128,658.486146
-4.219262,128,659.522553
-2.073995,128,660.609298
-1.478385,128,661.629425
-1.057391,128,662.742136
2.093678,128,663.804578
-3.520691,128,664.825907
-4.690025,128,666.017504
-0.162916,128,667.003368
-0.476025,128,668.113839
-2.446477,128,669.171041
-0.462464,128,670.240277
-2.494598,128,671.323138
-2.070573,128,672.410497
-0.977499,128,673.484475
1.369083,128,674.639145
-10.901538,128,675.670609
-1.688042,128,676.794183
-2.476731,128,677.837034
9.223028,128,678.940098
4.86631,128,679.998813
-0.308564,128,681.098428
0.016301,128,682.119496
3.022016,128,683.264504
-2.511244,128,684.318599
-2.58187,128,685.391962
1.267667,128,686.501647
-1.240009,128,687.496587
1.168392,128,688.641261
8.764514,128,689.978974
-0.141356,128,690.989141
-0.068693,128,691.985652
-0.023299,128,693.002611
-0.377574,128,693.985631
-0.199281,128,695.03804
0.920901,128,696.093239
-0.161177,128,697.126731
-27.919058,128,698.159262
-1.847451,128,699.175645
-0.288598,128,700.202525
-0.975676,128,701.256154
-4.585937,128,702.308156
0.40592,128,703.415956
-0.242558,128,704.419866
-1.447132,128,705.454874
-0.548347,128,706.539789
-0.102938,128,707.647507
-1.942838,128,708.81657
-0.872461,128,709.974572
-0.0651,128,711.023657
-0.081017,128,712.102105
11.445948,128,713.146629
-1.53339,128,714.30375
-2.857604,128,715.336689
0.051446,128,716.4036
-2.280797,128,717.387643
-5.620186,128,718.432688
-8.880004,128,719.402
-3.827716,128,720.372493
-0.718876,128,721.434749
-3.567479,128,722.517535
-2.709427,128,723.560282
-26.026934,128,724.63365
-8.68299,128,725.659078
1.787029,128,726.683461
-8.428909,128,727.71962
-2.576852,128,728.742079
-4.622457,128,729.754262
-3.369413,128,730.817446
-0.320517,128,731.842769
0.044297,128,732.830767
1.547541,128,733.888035
-1.057348,128,734.920457
2.387201,128,735.898522
1.055022,128,736.987357
-0.280253,128,738.061703
-2.147531,128,739.116233
1.5679,128,740.165248
-1.57578,128,741.196718
-0.160768,128,742.260815
1.99465,128,743.327292
-2.456917,128,744.376868
-3.573827,128,745.453953
-6.923772,128,746.446753
0.588852,128,747.469775
-0.50753,128,748.714632
1.334033,128,749.811966
-0.935662,128,750.743394
-1.524029,128,751.817869
-4.561849,128,752.951161
-1.992427,128,754.151031
12.024999,128,755.254037
-3.766604,128,756.401473
-0.023583,128,757.375085
0.852016,128,758.476282
-0.074457,128,759.550051
-6.424875,128,760.571433
-3.757114,128,761.639042
0.119659,128,762.640792
-0.654945,128,763.620378
-0.104782,128,764.7896
-0.113824,128,765.802888
-0.068412,128,766.8287
-2.233024,128,767.842634
-1.641942,128,768.911876
0.062652,128,769.90556
-5.886394,128,771.060135
2.090276,128,772.125834
-0.560826,128,773.208826
-0.177194,128,774.179902
-0.164643,128,775.169112
-11.769268,128,776.220034
-0.096256,128,777.215541
-0.565697,128,778.302715
-0.183925,128,779.284526
-0.62644,128,780.438789
1.460312,128,781.497281
-0.187995,128,782.510138
1.408648,128,783.450519
0.01155,128,784.876552
-0.03484,128,785.905656
0.075708,128,786.897115
-0.625197,128,787.932142
-0.990539,128,789.007223
-1.025232,128,790.018708
-0.401963,128,791.131569
-0.161539,128,792.127141
2.115949,128,793.219689
-0.735841,128,794.146801
0.973446,128,795.259761
0.059987,128,796.300567
-0.796656,128,797.358638
-3.245575,128,798.37535
-0.547059,128,799.460219
-9.345507,128,800.457654
-0.80834,128,801.377669
-1.826498,128,802.396907
-0.134156,128,803.373273
-4.303936,128,804.444203
7.099708,128,805.505787
-11.198112,128,806.505592
-5.498301,128,807.478024
-0.25964,128,808.540649
-0.17552,128,809.575229
0.059854,128,810.615045
-2.096968,128,811.690641
-1.959171,128,812.793952
-4.940911,128,813.787211
-28.611395,128,814.896195
-1.729011,128,815.960257
-0.87413,128,816.918733
-0.425486,128,817.97103
-0.058655,128,818.942787
-0.101792,128,819.975238
-0.375375,128,820.958555
-0.115264,128,822.020045
-4.707741,128,823.024033
-1.546289,128,824.075932
-0.056365,128,825.139601
-0.170372,128,826.193983
-0.723397,128,827.348479
-0.853684,128,828.442367
-0.218266,128,829.535556
-0.194731,128,830.586352
-0.139606,128,831.688932
-3.182893,128,832.702657
0.001804,128,833.688574
-5.379489,128,834.706367
-1.068777,128,835.666502
-0.518168,128,836.678543
1.713514,128,837.89346
-9.183975,128,839.111696
1.791571,128,840.216192
4.357131,128,841.238292
24.819725,128,842.37305
-2.585837,128,843.388677
-1.059718,128,844.462978
3.506264,128,845.483183
-1.996137,128,846.514724
5.820819,128,847.641576
-3.944063,128,848.757819
-0.324441,128,849.759313
-4.28691,128,850.77793
-1.340267,128,851.996677
-0.596473,128,853.106256
-2.544343,128,854.00765
-0.21306,128,855.11127
15.196787,128,856.549538
-1.945047,128,857.705531
-0.177769,128,858.837435
-4.84966,128,860.020688
8.389984,128,861.142524
-0.9102,128,862.155845
1.400148,128,863.208197
-0.360021,128,864.192406
-1.519361,128,865.272354
-201.643103,128,866.237083
-26.004001,128,867.46553
-1.889329,128,868.553732
-4.816203,128,869.617393
-7.100975,128,870.689707
0.915895,128,871.72268
-0.009255,128,872.849508
-1.138841,128,873.888289
3.716879,128,875.052259
-1.041145,128,876.199582
-2.271833,128,877.314716
-3.564668,128,878.386467
-0.320032,128,879.44932
-0.036275,128,880.370242
-2.245692,128,881.370185
-1.700724,128,882.398137
-2.471002,128,883.374723
-0.60905,128,884.396171
-2.561334,128,885.38274
-3.907262,128,886.434878
-0.721127,128,887.516714
-1.919625,128,888.535183
-3.780211,128,889.569322
-0.962538,128,890.584007
-2.740229,128,891.62968
-0.488331,128,892.603688
-1.801799,128,893.57179
10.846473,128,894.589229
-1.44582,128,895.619053
-4.170218,128,896.784836
-1.490813,128,897.815748
-4.354229,128,898.897018
-1.76245,128,899.864109
-0.116566,128,900.956534
-0.386769,128,901.929415
-0.506168,128,903.06649
0.087221,128,904.232308
0.473612,128,905.476815
-0.039933,128,906.478996
-0.061908,128,907.56391
-0.174381,128,908.526837
-0.081523,128,909.610161
-3.033386,128,910.66194
-2.184205,128,911.705578
-3.617485,128,912.769382
-18.181056,128,913.802194
-1.701538,128,914.785163
-0.320479,128,915.789378
1.643866,128,916.93955
-6.946047,128,917.955188
-6.733122,128,919.034057
-4.768726,128,920.082592
-1.580925,128,921.149693
-3.374506,128,922.295835
-0.476232,128,923.432189
1.14207,128,924.560974
-5.509617,128,925.575541
-1.8156,128,926.538265
-1.239988,128,927.714085
-0.902748,128,928.696904
-0.727835,128,929.746806
3.416869,128,930.829734
-0.066399,128,931.913086
-1.8329,128,932.912272
-0.067407,128,934.009975
-0.112561,128,935.035502
-1.437747,128,936.049063
-0.773482,128,937.027473
-1.974729,128,938.064174
-0.822973,128,939.146227
0.183553,128,940.16793
-0.019221,128,941.209607
-0.060771,128,942.218238
-0.25937,128,943.225514
0.175085,128,944.293626
-3.184336,128,945.368237
-0.492584,128,946.52458
1.760606,128,947.544522
0.34026,128,948.58913
-0.710564,128,949.534001
5.76362,128,950.565946
-3.664368,128,951.706067
-5.984608,128,952.706146
-0.240374,128,953.764929
-8.338923,128,954.895949
0.078794,128,955.957975
-11.233351,128,956.954913
-5.095093,128,958.068271
-0.916871,128,959.122766
-3.330746,128,960.196641
-4.798349,128,961.228957
0.296286,128,962.254054
-2.284075,128,963.24542
-0.076268,128,964.441637
0.051359,128,965.544607
0.190466,128,966.658119
-0.535143,128,967.742307
-0.364617,128,968.816637
-0.437399,128,969.787258
-0.737916,128,970.797293
1.075282,128,971.882318
20.280518,128,972.951152
-2.741465,128,973.931649
-1.190664,128,974.967472
-3.499023,128,975.947522
