episode,provider,aggregator,step,reward,total reward,open,high,low,close,volume,position delta,position,balance,initial balance,time weighted return,rate of return,sharpe ratio,sortino ratio,calmar ratio
9,ETHUSDT@Binance(k),time@60,105,-0.00026457576610683375,-12.71962539789142,3116.89178112793,3119.080078125,3113.60009765625,3114.56005859375,564.1170349121094,0,0,8813.03831885948,10000,0.05509397614188427,2.2393170682262977,0.29779454377682973,0.5375266697241878,0.104753928880927
9,ETHUSDT@Binance(k),time@60,106,-0.00035373963930274144,-12.719979137530723,3116.117520996094,3117.4599609375,3112.389892578125,3113.0,440.11206436157227,0,0,8813.00714364952,10000,0.055090243856258825,2.2393170682262977,0.29779454377682973,0.5375266697241878,0.104753928880927
9,ETHUSDT@Binance(k),time@60,107,-0.22096656813501703,-12.94094570566574,3114.557349975586,3118.739990234375,3110.659912109375,3118.070068359375,438.91494941711426,1,1,8793.533344214704,10000,0.052758847153682176,2.2393170682262977,0.29779454377682973,0.5375266697241878,0.104753928880927
9,ETHUSDT@Binance(k),time@60,108,-0.2977334729055259,-13.238679178571266,3116.5117083740233,3119.989990234375,3113.449951171875,3114.8798828125,496.5280179977417,1,2,8767.352051997868,10000,0.04962443167673136,2.2393170682262977,0.29779454377682973,0.5375266697241878,0.104753928880927
9,ETHUSDT@Binance(k),time@60,109,-0.0398692392157618,-13.278548417787027,3113.323957763672,3115.469970703125,3108.22998046875,3110.02001953125,599.8279609680176,0,2,8763.85657543537,10000,0.049205954401199126,2.2393170682262977,0.29779454377682973,0.5375266697241878,0.104753928880927
9,ETHUSDT@Binance(k),time@60,110,-0.1921334535081476,-13.470681871295174,3111.576219482422,3115.60009765625,3109.199951171875,3115.590087890625,355.8363609313965,-1,1,8747.018275136485,10000,0.04719007876659509,2.0810611273636437,0.33290297060870816,0.6108395517113573,0.11689618013109443
9,ETHUSDT@Binance(k),time@60,111,0.0417273890249481,-13.428954482270225,3114.60009765625,3119.85009765625,3114.60009765625,3119.389892578125,366.45917320251465,0,1,8750.668177480235,10000,0.04762704384459271,2.0810611273636437,0.33290297060870816,0.6108395517113573,0.11689618013109443
9,ETHUSDT@Binance(k),time@60,112,-0.19378162521757059,-13.622736107487796,3118.25,3121.219970703125,3118.25,3118.989990234375,449.3822546005249,1,2,8733.710990468517,10000,0.04559693513281182,2.0810611273636437,0.33290297060870816,0.6108395517113573,0.11689618013109443
9,ETHUSDT@Binance(k),time@60,113,-0.2277895787866968,-13.850525686274493,3120.551340209961,3126.409912109375,3120.551340209961,3126.389892578125,273.6300392150879,-2,0,8713.816506990881,10000,0.043215174278466106,1.4503521089398266,0.24094559460293363,0.39994862833842587,0.21901418592187846
9,ETHUSDT@Binance(k),time@60,114,-0.24343251353283746,-14.09395819980733,3124.8261826171874,3131.8701171875,3122.969970703125,3122.969970703125,845.8644771575928,-1,-1,8692.604244443273,10000,0.040675649358164145,1.4503521089398266,0.24094559460293363,0.39994862833842587,0.21901418592187846
9,ETHUSDT@Binance(k),time@60,115,-0.24855519468619525,-14.342513394493526,3124.533120727539,3129.830078125,3122.77001953125,3128.81005859375,449.5440320968628,1,0,8670.998325040197,10000,0.038088995971850226,1.446068729130256,0.2349325495944904,0.3904675252642476,0.2094467747567896
9,ETHUSDT@Binance(k),time@60,116,-0.00013841489381327676,-14.34265180938734,3129.340087890625,3129.340087890625,3125.110107421875,3128.139892578125,508.1823444366455,0,0,8670.986323087072,10000,0.038087559102068846,1.446068729130256,0.2349325495944904,0.3904675252642476,0.2094467747567896
9,ETHUSDT@Binance(k),time@60,117,-0.0006578218886499343,-14.34330963127599,3129.705947509766,3136.830078125,3127.389892578125,3135.409912109375,713.1622924804688,0,0,8670.929283441077,10000,0.038080730334881796,1.446068729130256,0.2349325495944904,0.3904675252642476,0.2094467747567896
9,ETHUSDT@Binance(k),time@60,118,-0.35970315095438243,-14.703012782230372,3136.050048828125,3136.050048828125,3126.280029296875,3126.320068359375,687.4335708618164,1,1,8639.739677591513,10000,0.03434672123841698,1.446068729130256,0.2349325495944904,0.3904675252642476,0.2094467747567896
9,ETHUSDT@Binance(k),time@60,119,-0.24997206517989312,-14.952984847410265,3124.758315917969,3126.360107421875,3120.64990234375,3121.239990234375,612.9309844970703,-1,0,8618.14274189327,10000,0.03176114337821678,1.440782412203381,0.22881556228105224,0.3807712828700893,0.20001305503980776
9,ETHUSDT@Binance(k),time@60,120,-0.21213505704210656,-15.165119904452371,3122.802177734375,3128.219970703125,3120.530029296875,3127.610107421875,504.68864250183105,1,1,8599.860639871786,10000,0.029572416288173198,1.440782412203381,0.22881556228105224,0.3807712828700893,0.20001305503980776
9,ETHUSDT@Binance(k),time@60,121,0.00706593452972637,-15.158053969922644,3126.047079956055,3128.929931640625,3123.179931640625,3125.090087890625,485.74745750427246,0,1,8600.468300394246,10000,0.02964516520104432,1.440782412203381,0.22881556228105224,0.3807712828700893,0.20001305503980776
9,ETHUSDT@Binance(k),time@60,122,-0.23096016241418438,-15.389014132336829,3126.6547404785156,3134.0,3124.610107421875,3132.030029296875,594.0680208206177,-1,0,8580.604644839275,10000,0.027267095055206303,1.437030459461116,0.22356976821675725,0.3724412355316408,0.19193209800474975
9,ETHUSDT@Binance(k),time@60,123,-0.00012896340412238416,-15.389143095740952,3133.59657421875,3136.489990234375,3129.68994140625,3132.489990234375,607.5425224304199,0,0,8580.593578999431,10000,0.02726577025659105,1.437030459461116,0.22356976821675725,0.3724412355316408,0.19193209800474975
9,ETHUSDT@Binance(k),time@60,124,-0.2555031572740729,-15.644646253015026,3130.9239627685547,3133.929931640625,3130.179931640625,3130.6201171875,411.92162895202637,1,1,8558.66989149223,10000,0.024641073779989586,1.437030459461116,0.22356976821675725,0.3724412355316408,0.19193209800474975
9,ETHUSDT@Binance(k),time@60,125,-0.23415155716211,-15.878797810177137,3129.6201171875,3138.60009765625,3129.6201171875,3138.179931640625,596.0737609863281,-1,0,8538.629632668937,10000,0.022241860750411124,1.4328361427697172,0.2183926886958978,0.3641886630732891,0.18414850063908914
9,ETHUSDT@Binance(k),time@60,126,-0.27468084446165,-16.153478654638786,3139.749244140625,3141.47998046875,3135.77001953125,3136.2099609375,593.8220596313477,1,1,8515.17565268847,10000,0.019433958174861488,1.4328361427697172,0.2183926886958978,0.3641886630732891,0.18414850063908914
9,ETHUSDT@Binance(k),time@60,127,0.0036524920443925524,-16.149826162594394,3137.778978515625,3140.52001953125,3135.550048828125,3139.659912109375,438.64595890045166,0,1,8515.48666880175,10000,0.019471192919081615,1.4328361427697172,0.2183926886958978,0.3641886630732891,0.18414850063908914
9,ETHUSDT@Binance(k),time@60,128,-0.2184344055600973,-16.36826056815449,3138.0899946289064,3142.52001953125,3137.14990234375,3137.919921875,479.62585258483887,-1,0,8496.885916116204,10000,0.01724431707897245,1.4286532112999906,0.2134470068445025,0.3562802871542496,0.1768457944137357
10,ETHUSDT@Binance(k),time@60,0,0.0,0.0,3852.10009765625,3856.75,3852.10009765625,3852.590087890625,302.83351707458496,0,1,9980.0,10000,0.17454795774893794,0.0,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,1,6.713418570556651,6.713418570556651,3853.93994140625,3853.93994140625,3848.7099609375,3853.68994140625,388.98265647888184,-1,0,10671.341857055664,10000,0.25591210266988873,0.06713443570556642,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,2,-0.0002803856445243724,6.713138184912126,3855.6180163574218,3858.610107421875,3855.6180163574218,3858.610107421875,198.90969467163086,0,0,10671.311936145019,10000,0.25590858127264493,0.06713443570556642,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,3,-0.0004001038333423246,6.7127380810787844,3860.53965234375,3861.919921875,3856.260009765625,3856.27001953125,311.66870880126953,0,0,10671.269239816895,10000,0.255903556334268,0.06713443570556642,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,4,-0.18220342837208525,6.530534652706699,3854.3426794433594,3857.0,3852.360107421875,3853.860107421875,245.9689073562622,-1,-1,10651.825821411132,10000,0.25361525699758003,0.06713443570556642,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,5,-0.29192800940689434,6.238606643299804,3851.933875,3855.1298828125,3849.800048828125,3854.590087890625,393.46293449401855,-1,-2,10620.730158325197,10000,0.24995560293220587,0.06713443570556642,0.0,0.0,0.0
10,ETHUSDT@Binance(k),time@60,6,-0.2266305975195393,6.011976045780266,3856.518590332031,3860.0400390625,3853.969970703125,3858.64990234375,311.5334949493408,1,-1,10596.660334106447,10000,0.2471228210805516,0.2570316424926758,4.719790239508945,0.0,0.0
10,ETHUSDT@Binance(k),time@60,7,-0.1866068911320351,5.8253691546482305,3858.659912109375,3858.659912109375,3854.530029296875,3854.9599609375,219.2261562347412,1,0,10576.88623569315,10000,0.244795603955535,0.44293385745603336,5.474124323337369,0.0,0.0
10,ETHUSDT@Binance(k),time@60,8,-0.20636380475222982,5.619005349896001,3853.0326484375,3857.389892578125,3851.860107421875,3852.260009765625,323.3502655029297,1,1,10555.059370832858,10000,0.24222679638582378,0.44293385745603336,5.474124323337369,0.0,0.0
10,ETHUSDT@Binance(k),time@60,9,-0.10887732952233886,5.510128020373662,3851.47998046875,3855.0,3851.47998046875,3854.77001953125,264.3573389053345,1,2,10543.567304060398,10000,0.2408742930233081,0.44293385745603336,5.474124323337369,0.0,0.0
10,ETHUSDT@Binance(k),time@60,10,-0.19427492519438205,5.31585309517928,3856.697257080078,3857.9599609375,3850.989990234375,3857.81005859375,310.15937519073486,-2,0,10523.083796567615,10000,0.23846358541878065,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,11,-3.8025591364565514e-05,5.315815069587916,3856.199951171875,3859.39990234375,3856.199951171875,3856.60009765625,182.01065826416016,0,0,10523.07979510277,10000,0.23846311448567836,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,12,-1.709876235045371e-05,5.315797970825566,3856.199951171875,3857.239990234375,3856.199951171875,3856.3798828125,167.5040397644043,0,0,10523.077995786365,10000,0.23846290272381365,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,13,-0.0002663817106229871,5.315531589114943,3854.453057861328,3856.3798828125,3850.919921875,3851.64990234375,216.43279552459717,0,0,10523.04996423119,10000,0.23845960368514785,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,14,-6.936966669979228e-05,5.315462219448243,3850.52001953125,3852.77001953125,3850.52001953125,3851.25,190.50332260131836,0,0,10523.042664426503,10000,0.2384587445698485,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,15,-2.802427436776611e-05,5.315434195173875,3849.324929931641,3849.324929931641,3849.030029296875,3849.030029296875,189.09941577911377,0,0,10523.039715420155,10000,0.2384583975007719,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,16,-0.00014634925877832217,5.315287845915097,3849.0400390625,3849.0400390625,3843.889892578125,3847.5,392.8444519042969,0,0,10523.02431502953,10000,0.2384565850260869,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,17,-0.00015110559883346752,5.315136740316263,3848.60009765625,3848.60009765625,3845.110107421875,3847.010009765625,279.1752986907959,0,0,10523.008414150623,10000,0.23845471364884774,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,18,-9.366234258179063e-05,5.315043077973682,3848.9343122558594,3850.199951171875,3848.9343122558594,3849.919921875,113.65603256225586,0,0,10522.998558054433,10000,0.23845355368315113,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,19,-0.00020872430090967953,5.314834353672772,3847.996454345703,3849.919921875,3843.949951171875,3845.800048828125,359.88716340065,0,0,10522.976593999258,10000,0.238450968729629,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,20,-0.10018276032451859,5.214651593348254,3847.7232314453126,3848.1201171875,3844.610107421875,3845.800048828125,129.08117946982384,0,0,10522.957362173085,10000,0.23844870533261964,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,21,-0.22593548778964134,4.988716105558613,3845.06005859375,3847.800048828125,3845.06005859375,3847.320068359375,228.35430335998535,-1,-1,10499.182267126964,10000,0.23565061020920197,0.052216641909745704,0.47857326709333015,0.7784788199805728,0.48584960402094696
10,ETHUSDT@Binance(k),time@60,22,-0.20918809041736708,4.779528015141246,3849.2451584472656,3853.0400390625,3849.2451584472656,3853.0400390625,533.2617835998535,1,0,10477.219228232922,10000,0.2330657762934747,0.04763286715537802,0.407401524738918,0.6800971814235609,0.3754703100026687
10,ETHUSDT@Binance(k),time@60,23,-0.00027723034958793136,4.779250784791658,3851.114564086914,3853.699951171875,3848.199951171875,3848.2099609375,180.92086219787598,0,0,10477.190182201428,10000,0.23306235786091234,0.04763286715537802,0.407401524738918,0.6800971814235609,0.3754703100026687
10,ETHUSDT@Binance(k),time@60,24,-0.1868571193933355,4.592393665398323,3847.39990234375,3850.199951171875,3847.39990234375,3849.739990234375,277.0625162124634,1,1,10457.612806433604,10000,0.23075829305869,0.04763286715537802,0.407401524738918,0.6800971814235609,0.3754703100026687
10,ETHUSDT@Binance(k),time@60,25,-0.1893948205648588,4.402998844833464,3849.679931640625,3852.8798828125,3849.679931640625,3852.8798828125,216.27813816070557,-1,0,10437.806629423492,10000,0.22842730059796446,0.04369101234499185,0.3585535311086146,0.6082007514285656,0.3036342178974145
10,ETHUSDT@Binance(k),time@60,26,-0.0003905611310139889,4.40260828370245,3850.953427734375,3855.030029296875,3850.7900390625,3855.030029296875,271.38043785095215,0,0,10437.765863407867,10000,0.22842250283840548,0.04369101234499185,0.3585535311086146,0.6082007514285656,0.3036342178974145
10,ETHUSDT@Binance(k),time@60,27,-4.820061073607107e-05,4.402560083091714,3853.103204345703,3855.030029296875,3852.27001953125,3852.60009765625,186.21503067016602,0,0,10437.760832340973,10000,0.22842191073125662,0.04369101234499185,0.3585535311086146,0.6082007514285656,0.3036342178974145
10,ETHUSDT@Binance(k),time@60,28,-0.19055879878542292,4.212001284306291,3853.110107421875,3853.110107421875,3851.090087890625,3851.090087890625,189.02704238891602,1,1,10417.870760678768,10000,0.22608104469415014,0.04369101234499185,0.3585535311086146,0.6082007514285656,0.3036342178974145
10,ETHUSDT@Binance(k),time@60,29,-0.20906411489650667,4.002937169409785,3852.8701171875,3852.8701171875,3851.090087890625,3852.8701171875,304.2737579345703,-1,0,10396.090731381893,10000,0.22351774921014655,0.03951622258966004,0.32108391629367855,0.5506979993127229,0.25202795395759703
10,ETHUSDT@Binance(k),time@60,30,-0.00017624419194062213,4.002760925217844,3854.7976322021486,3857.199951171875,3852.860107421875,3856.6298828125,275.38512325286865,0,0,10396.07240887579,10000,0.22351559283117628,0.03951622258966004,0.32108391629367855,0.5506979993127229,0.25202795395759703
10,ETHUSDT@Binance(k),time@60,31,-4.430633014917973e-05,4.002716618887694,3858.559407714844,3861.469970703125,3856.6298828125,3859.02001953125,416.79587173461914,0,0,10396.067802757627,10000,0.2235150507363184,0.03951622258966004,0.32108391629367855,0.5506979993127229,0.25202795395759703
10,ETHUSDT@Binance(k),time@60,32,-0.21073769756244642,3.791978921325248,3860.9504794921877,3862.820068359375,3859.02001953125,3862.820068359375,198.61688232421875,1,1,10374.159368833065,10000,0.2209366432890667,0.03951622258966004,0.32108391629367855,0.5506979993127229,0.25202795395759703
10,ETHUSDT@Binance(k),time@60,33,-0.25249215154905524,3.5394867697761927,3860.888705810547,3865.1201171875,3860.330078125,3860.340087890625,289.5902462005615,1,2,10347.96543063757,10000,0.2178538740893754,0.03951622258966004,0.32108391629367855,0.5506979993127229,0.25202795395759703
10,ETHUSDT@Binance(k),time@60,34,-0.20532293566521975,3.334163834110973,3858.4102229003906,3861.659912109375,3857.800048828125,3861.050048828125,406.9757785797119,-2,0,10326.718684233763,10000,0.2153533407629824,-0.3537003491351628,0.07820635747540375,0.1135173510451063,0.03484438022769556
10,ETHUSDT@Binance(k),time@60,35,-0.20205183125594495,3.132112002855028,3861.580078125,3861.580078125,3856.7900390625,3860.3701171875,390.7337875366211,1,1,10305.853360023619,10000,0.21289769708174044,-0.3537003491351628,0.07820635747540375,0.1135173510451063,0.03484438022769556
10,ETHUSDT@Binance(k),time@60,36,-0.03171887156191433,3.1003931312931137,3860.52001953125,3860.52001953125,3859.010009765625,3859.179931640625,253.54788208007812,0,1,10302.584459632993,10000,0.2125129796190257,-0.3537003491351628,0.07820635747540375,0.1135173510451063,0.03484438022769556
10,ETHUSDT@Binance(k),time@60,37,-0.18774032074909686,2.912652810544017,3857.251119140625,3859.6201171875,3855.6298828125,3855.639892578125,284.06873893737793,1,2,10283.242354523032,10000,0.21023660386196452,-0.3537003491351628,0.07820635747540375,0.1135173510451063,0.03484438022769556
10,ETHUSDT@Binance(k),time@60,38,-0.2232861908092909,2.689366619734726,3857.568192626953,3858.199951171875,3855.0,3855.60009765625,263.135929107666,-1,1,10260.28129437793,10000,0.20753431264942135,-0.5490443681745741,0.21614307471696703,0.34164807327562047,0.07940174042344889
10,ETHUSDT@Binance(k),time@60,39,-0.1918270004870659,2.49753961924766,3855.590087890625,3858.81005859375,3855.590087890625,3858.4599609375,358.76701164245605,-1,0,10240.599304529389,10000,0.20521793579761383,-0.7484532312585483,0.05484136402385342,0.07869414824171543,0.017788995227608042
10,ETHUSDT@Binance(k),time@60,40,-0.20208963919128298,2.295449980056377,3856.531785888672,3859.659912109375,3853.0400390625,3853.39990234375,262.33570098876953,-1,-1,10219.90411434384,10000,0.2027823152196917,-0.7484532312585483,0.05484136402385342,0.07869414824171543,0.017788995227608042
10,ETHUSDT@Binance(k),time@60,41,-0.20231149670154602,2.093138483354831,3855.327499755859,3857.0,3853.389892578125,3855.280029296875,161.49787998199463,-1,-2,10199.22807336865,10000,0.20034894831570926,-0.7484532312585483,0.05484136402385342,0.07869414824171543,0.017788995227608042
10,ETHUSDT@Binance(k),time@60,42,-0.16811839214062596,1.925020091214205,3855.72998046875,3855.72998046875,3850.25,3851.14990234375,455.8799991607666,1,-1,10182.081295120946,10000,0.19833094096372395,-0.5577731050895977,0.15992351109831543,0.24348953564769493,0.05247989269773508
10,ETHUSDT@Binance(k),time@60,43,-0.21550661041724872,1.7095134807969563,3853.0761799316406,3855.0,3850.110107421875,3855.0,299.58178901672363,1,0,10160.138236851903,10000,0.19574845857127188,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,44,-0.16790208624392067,1.5416113945530356,3853.8798828125,3859.800048828125,3853.8798828125,3858.739990234375,484.6846237182617,1,1,10143.079152786962,10000,0.19374077196310124,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,45,-0.09508678658682879,1.4465246079662069,3858.72998046875,3862.949951171875,3858.72998046875,3862.93994140625,250.76861763000488,1,2,10133.434424759618,10000,0.19260568222286478,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,46,0.11176089774149744,1.5582855057077043,3864.8728264160154,3868.60009765625,3864.8728264160154,3868.60009765625,253.251371383667,0,2,10144.759642044775,10000,0.1939385490398331,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,47,0.0236863915461738,1.581971897253878,3870.535435058594,3872.93994140625,3868.409912109375,3869.800048828125,425.68330574035645,0,2,10147.162569535009,10000,0.19422134999937946,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,48,0.13327459284246945,1.7152464900963476,3871.736898803711,3878.0,3869.39990234375,3876.56005859375,527.822193145752,0,2,10160.686159134619,10000,0.19581294364122903,-0.3710399229952907,0.24616402641007917,0.3910708595893491,0.08070005160944854
10,ETHUSDT@Binance(k),time@60,49,-0.20866598094002597,1.5065805091563216,3878.4986936035157,3880.4599609375,3874.080078125,3879.0,642.1813459396362,-1,1,10139.484263690423,10000,0.19331768883217215,-0.5637802658600227,0.32320489400986635,0.5322584026374925,0.10552608583855268
10,ETHUSDT@Binance(k),time@60,50,-0.016358643948444218,1.4902218652078774,3877.060417480469,3881.610107421875,3876.719970703125,3877.340087890625,373.4082260131836,0,1,10137.825581561518,10000,0.19312247824028228,-0.5637802658600227,0.32320489400986635,0.5322584026374925,0.10552608583855268
10,ETHUSDT@Binance(k),time@60,51,-0.20523258317051152,1.2849892820373658,3875.4017353515624,3878.81005859375,3874.60009765625,3875.85009765625,219.3907161951065,-1,0,10117.019460243158,10000,0.19067380215780183,-0.7609341063873664,0.20046849252356777,0.3105699170197297,0.06780131983663046
10,ETHUSDT@Binance(k),time@60,52,-0.22150533586136056,1.0634839461760053,3876.1298828125,3876.1298828125,3871.5,3874.669921875,335.8505423069,-1,-1,10094.609722308587,10000,0.1880363961533189,-0.7609341063873664,0.20046849252356777,0.3105699170197297,0.06780131983663046
10,ETHUSDT@Binance(k),time@60,53,-0.15860806177350195,0.9048758844025033,3876.6071968994142,3877.10009765625,3872.0,3872.0,263.82872581481934,-1,-2,10078.598857484434,10000,0.18615207465221628,-0.7609341063873664,0.20046849252356777,0.3105699170197297,0.06780131983663046
10,ETHUSDT@Binance(k),time@60,54,-0.21965137771779997,0.6852245066847034,3873.9363774414064,3875.0,3870.510009765625,3874.989990234375,147.19131124019623,2,0,10056.461076239319,10000,0.1835466752784145,-0.3795700420030826,0.2658243598496998,0.42434065368618623,0.08949768286591597
10,ETHUSDT@Binance(k),time@60,55,-3.36052440985668e-05,0.6851909014406048,3876.9280377197265,3877.989990234375,3874.199951171875,3876.590087890625,260.7628164291382,0,0,10056.457696741027,10000,0.18354627754466524,-0.3795700420030826,0.2658243598496998,0.42434065368618623,0.08949768286591597
10,ETHUSDT@Binance(k),time@60,56,-2.2174854730216964e-06,0.6851886839551318,3874.652182861328,3877.3701171875,3874.25,3874.6298828125,231.45522499084473,0,0,10056.457473740538,10000,0.18354625129969837,-0.3795700420030826,0.2658243598496998,0.42434065368618623,0.08949768286591597
10,ETHUSDT@Binance(k),time@60,57,-0.1967939265778318,0.4883947573773,3876.5677427978517,3878.0400390625,3873.39990234375,3874.1298828125,283.37196254730225,-1,-1,10036.666976203334,10000,0.18121710415890102,-0.3795700420030826,0.2658243598496998,0.42434065368618623,0.08949768286591597
10,ETHUSDT@Binance(k),time@60,58,-0.030503363351130908,0.4578913940261691,3876.0679653320312,3878.199951171875,3874.1298828125,3877.18994140625,218.2577781677246,0,-1,10033.60545520724,10000,0.18085679321365378,-0.3795700420030826,0.2658243598496998,0.42434065368618623,0.08949768286591597
10,ETHUSDT@Binance(k),time@60,59,-0.21811021974053046,0.2397811742856386,3879.129486328125,3881.0,3877.179931640625,3880.510009765625,299.2453804016113,1,0,10011.72113630099,10000,0.1782812238671545,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,60,-0.00054638106369298,0.23923479322194563,3881.60009765625,3881.60009765625,3876.1298828125,3876.1298828125,371.35927391052246,0,0,10011.666434152552,10000,0.17827478596167023,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,61,-0.0003973573363236227,0.238837435885622,3874.1917127685547,3878.60009765625,3874.080078125,3878.169921875,318.5353088378906,0,0,10011.626652061488,10000,0.17827010400036625,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,62,-4.2943235456505136e-05,0.2387944926501655,3879.510009765625,3879.510009765625,3878.169921875,3879.080078125,138.07358169555664,0,0,10011.622352745082,10000,0.17826959801306108,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,63,-0.00031564876685763466,0.23847884388330787,3878.659912109375,3881.830078125,3878.659912109375,3881.820068359375,280.55201148986816,0,0,10011.590751182583,10000,0.17826587881960476,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,64,-0.17964713025421242,0.05883171362909545,3882.60009765625,3882.60009765625,3881.39990234375,3881.469970703125,203.31976699829102,-1,-1,9993.605215705287,10000,0.17614915798154085,-0.3840437090862707,0.25398467089626964,0.4065741242551302,0.08303951204369717
10,ETHUSDT@Binance(k),time@60,65,-0.20678225009116424,-0.1479505364620688,3879.5296281738283,3882.360107421875,3879.010009765625,3880.14990234375,313.2593402862549,1,0,9972.940213975024,10000,0.17371709028823834,-0.38792256156813504,0.2435756321204999,0.39083690499010776,0.07745024966300786
10,ETHUSDT@Binance(k),time@60,66,-0.23829051354743447,-0.38624105000950326,3879.010009765625,3883.77001953125,3879.010009765625,3879.02001953125,500.36715507507324,1,1,9949.175643523364,10000,0.1709202338061966,-0.38792256156813504,0.2435756321204999,0.39083690499010776,0.07745024966300786
10,ETHUSDT@Binance(k),time@60,67,0.05800508788813552,-0.32823596212136774,3877.179931640625,3881.39990234375,3877.179931640625,3881.010009765625,373.1965618133545,0,1,9954.946671599535,10000,0.1715994271169159,-0.38792256156813504,0.2435756321204999,0.39083690499010776,0.07745024966300786
10,ETHUSDT@Binance(k),time@60,68,-0.023014910535368305,-0.35125087265673605,3882.9509597167967,3883.280029296875,3880.52001953125,3882.60009765625,238.1188201904297,0,1,9952.655549529223,10000,0.17132978455693215,-0.38792256156813504,0.2435756321204999,0.39083690499010776,0.07745024966300786
10,ETHUSDT@Binance(k),time@60,69,-0.22067034230740523,-0.5719212149641413,3880.6598376464844,3882.610107421875,3878.429931640625,3878.429931640625,203.07691264152527,-1,0,9930.6929904594,10000,0.16874500711180174,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
10,ETHUSDT@Binance(k),time@60,70,-4.732506619919974e-05,-0.5719685400303405,3877.780029296875,3880.010009765625,3877.780029296875,3878.25,685.5587387084961,0,0,9930.688290752369,10000,0.16874445400245341,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
10,ETHUSDT@Binance(k),time@60,71,-0.2206523406357519,-0.7926208806660924,3880.0,3880.0,3877.179931640625,3879.989990234375,75.5462601184845,-1,-1,9908.775994597583,10000,0.16616559200864645,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
10,ETHUSDT@Binance(k),time@60,72,-0.14009416205178482,-0.9327150427178772,3880.0,3880.0,3876.669921875,3877.909912109375,299.12651896476746,-1,-2,9894.894377898363,10000,0.16453186209438564,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
10,ETHUSDT@Binance(k),time@60,73,-0.2673873641816926,-1.2001024068995698,3875.971224609375,3879.75,3875.0,3879.219970703125,211.9128623008728,-1,-3,9868.436680632738,10000,0.16141805104327545,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
10,ETHUSDT@Binance(k),time@60,74,-0.12492149483148696,-1.3250239017310568,3877.800048828125,3879.3798828125,3877.800048828125,3877.800048828125,105.96629905700684,-1,-4,9856.108882014792,10000,0.15996719025266937,-0.39214567428786157,0.23384261698121225,0.37601481551800514,0.0724228725662933
